# YHDA_VERSION=0.7.1
# TEST_SERVICE=SFHM
# PLANT_TYPE=EDUEDT
# STEP_ID=LFSM_O_50_4
# STEP_NAME=Sınırlı frekans hassasiyet modu — yüksek frekans / 50,4 Hz
# TESIS_ADI=YHDA Örnek SFHM EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# SFHM_RESERVE_MW=20
# DROOP_PERCENT=4
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
# YDA_VERSION=0.7.1
ZAMAN;SIRA_NO;grid_frequency_hz;active_power_mw;active_power_reference_mw;reserve_mw;soc_pct;stored_energy_mwh;dc_power_mw
16.8.2026 09:00:05,4s;255;50,399589;52,099244;55,000000;20;64,805937;129,611875;52,742804
16.8.2026 09:00:05,5s;256;50,400207;51,939101;55,000000;20;64,805216;129,610432;52,521430
16.8.2026 09:00:05,6s;257;50,400194;51,895612;55,000000;20;64,804495;129,608990;52,540571
16.8.2026 09:00:05,7s;258;50,399974;51,801942;55,000000;20;64,803776;129,607551;52,411326
16.8.2026 09:00:05,8s;259;50,399991;51,721362;55,000000;20;64,803057;129,606115;52,360430
16.8.2026 09:00:05,9s;260;50,399562;51,612275;55,000000;20;64,802340;129,604681;52,255427
16.8.2026 09:00:06,0s;261;50,400201;51,501895;55,000000;20;64,801625;129,603250;52,147552
16.8.2026 09:00:06,1s;262;50,400048;51,393940;55,000000;20;64,800911;129,601823;52,031889
16.8.2026 09:00:06,2s;263;50,400076;51,228235;55,000000;20;64,800200;129,600400;51,866568
16.8.2026 09:00:06,3s;264;50,400022;51,096795;55,000000;20;64,799490;129,598980;51,713460
16.8.2026 09:00:06,4s;265;50,399743;51,088533;55,000000;20;64,798781;129,597561;51,730830
16.8.2026 09:00:06,5s;266;50,399821;50,914195;55,000000;20;64,798073;129,596147;51,492044
16.8.2026 09:00:06,6s;267;50,400331;50,696185;55,000000;20;64,797369;129,594739;51,307095
16.8.2026 09:00:06,7s;268;50,399746;50,522830;55,000000;20;64,796668;129,593335;51,119157
16.8.2026 09:00:06,8s;269;50,400106;50,543747;55,000000;20;64,795966;129,591931;51,139387
16.8.2026 09:00:06,9s;270;50,400139;50,468230;55,000000;20;64,795265;129,590529;51,050047
16.8.2026 09:00:07,0s;271;50,400257;50,275130;55,000000;20;64,794566;129,589133;50,917866
16.8.2026 09:00:07,1s;272;50,399915;50,206493;55,000000;20;64,793869;129,587738;50,838973
16.8.2026 09:00:07,2s;273;50,399415;50,151883;55,000000;20;64,793173;129,586345;50,711668
16.8.2026 09:00:07,3s;274;50,399700;50,039765;55,000000;20;64,792478;129,584955;50,615403
16.8.2026 09:00:07,4s;275;50,400565;49,872823;55,000000;20;64,791785;129,583570;50,484465
16.8.2026 09:00:07,5s;276;50,399674;49,776140;55,000000;20;64,791094;129,582187;50,371959
16.8.2026 09:00:07,6s;277;50,399868;49,602350;55,000000;20;64,790405;129,580809;50,172055
16.8.2026 09:00:07,7s;278;50,400111;49,596188;55,000000;20;64,789716;129,579432;50,164000
16.8.2026 09:00:07,8s;279;50,399460;49,424527;55,000000;20;64,789029;129,578059;49,996313
16.8.2026 09:00:07,9s;280;50,400022;49,299157;55,000000;20;64,788345;129,576689;49,862827
16.8.2026 09:00:08,0s;281;50,400347;49,199313;55,000000;20;64,787661;129,575323;49,728734
16.8.2026 09:00:08,1s;282;50,400512;48,991764;55,000000;20;64,786981;129,573962;49,590302
16.8.2026 09:00:08,2s;283;50,400196;48,895490;55,000000;20;64,786302;129,572604;49,420455
16.8.2026 09:00:08,3s;284;50,400194;48,784014;55,000000;20;64,785624;129,571248;49,359933
16.8.2026 09:00:08,4s;285;50,399767;48,722657;55,000000;20;64,784948;129,569895;49,318567
16.8.2026 09:00:08,5s;286;50,399865;48,557241;55,000000;20;64,784273;129,568546;49,159814
16.8.2026 09:00:08,6s;287;50,399915;48,660697;55,000000;20;64,783597;129,567195;49,274564
16.8.2026 09:00:08,7s;288;50,399819;48,402200;55,000000;20;64,782925;129,565850;48,970612
16.8.2026 09:00:08,8s;289;50,400251;48,384877;55,000000;20;64,782253;129,564506;48,892420
16.8.2026 09:00:08,9s;290;50,400178;48,146774;55,000000;20;64,781584;129,563169;48,729891
16.8.2026 09:00:09,0s;291;50,399995;48,090586;55,000000;20;64,780916;129,561833;48,643726
16.8.2026 09:00:09,1s;292;50,400083;47,996953;55,000000;20;64,780250;129,560499;48,561766
16.8.2026 09:00:09,2s;293;50,399529;47,802504;55,000000;20;64,779586;129,559172;48,352702
16.8.2026 09:00:09,3s;294;50,399918;47,840319;55,000000;20;64,778921;129,557843;48,466524
16.8.2026 09:00:09,4s;295;50,400057;47,636908;55,000000;20;64,778260;129,556519;48,255322
16.8.2026 09:00:09,5s;296;50,399963;47,482150;55,000000;20;64,777600;129,555201;48,068309
16.8.2026 09:00:09,6s;297;50,399994;47,404098;55,000000;20;64,776942;129,553884;47,971320
16.8.2026 09:00:09,7s;298;50,400323;47,389679;55,000000;20;64,776284;129,552567;47,941612
16.8.2026 09:00:09,8s;299;50,400343;47,222327;55,000000;20;64,775628;129,551256;47,769944
16.8.2026 09:00:09,9s;300;50,400033;47,185241;55,000000;20;64,774972;129,549945;47,749003
16.8.2026 09:00:10,0s;301;50,400569;47,086918;55,000000;20;64,774318;129,548637;47,631992
16.8.2026 09:00:10,1s;302;50,400204;46,832988;55,000000;20;64,773668;129,547336;47,365050
16.8.2026 09:00:10,2s;303;50,399672;46,873665;55,000000;20;64,773017;129,546034;47,406640
16.8.2026 09:00:10,3s;304;50,399695;46,690465;55,000000;20;64,772369;129,544737;47,278828
16.8.2026 09:00:10,4s;305;50,400327;46,560018;55,000000;20;64,771722;129,543444;47,126411
16.8.2026 09:00:10,5s;306;50,400070;46,549171;55,000000;20;64,771075;129,542151;47,135454
16.8.2026 09:00:10,6s;307;50,399855;46,338553;55,000000;20;64,770432;129,540863;46,910843
16.8.2026 09:00:10,7s;308;50,399552;46,352005;55,000000;20;64,769788;129,539576;46,868056
16.8.2026 09:00:10,8s;309;50,400010;46,264635;55,000000;20;64,769145;129,538291;46,842814
16.8.2026 09:00:10,9s;310;50,399892;46,168692;55,000000;20;64,768504;129,537008;46,767416
16.8.2026 09:00:11,0s;311;50,400053;46,058968;55,000000;20;64,767864;129,535729;46,599438
16.8.2026 09:00:11,1s;312;50,400033;45,978774;55,000000;20;64,767226;129,534452;46,448598
16.8.2026 09:00:11,2s;313;50,400346;45,839587;55,000000;20;64,766589;129,533178;46,394114
16.8.2026 09:00:11,3s;314;50,399915;45,794303;55,000000;20;64,765953;129,531906;46,349105
16.8.2026 09:00:11,4s;315;50,399811;45,745769;55,000000;20;64,765318;129,530636;46,230503
16.8.2026 09:00:11,5s;316;50,399945;45,591434;55,000000;20;64,764685;129,529369;46,154129
16.8.2026 09:00:11,6s;317;50,399755;45,459386;55,000000;20;64,764053;129,528106;45,991761
16.8.2026 09:00:11,7s;318;50,400042;45,452972;55,000000;20;64,763422;129,526844;46,020866
16.8.2026 09:00:11,8s;319;50,400532;45,382720;55,000000;20;64,762792;129,525583;45,970157
16.8.2026 09:00:11,9s;320;50,400299;45,275165;55,000000;20;64,762163;129,524326;45,841819
16.8.2026 09:00:12,0s;321;50,399499;45,225077;55,000000;20;64,761535;129,523069;45,835419
16.8.2026 09:00:12,1s;322;50,399577;45,215483;55,000000;20;64,760907;129,521813;45,777431
16.8.2026 09:00:12,2s;323;50,399867;45,088112;55,000000;20;64,760280;129,520561;45,643210
16.8.2026 09:00:12,3s;324;50,399581;45,013116;55,000000;20;64,759655;129,519311;45,568909
16.8.2026 09:00:12,4s;325;50,400146;44,926178;55,000000;20;64,759031;129,518063;45,473183
16.8.2026 09:00:12,5s;326;50,399900;44,888752;55,000000;20;64,758408;129,516816;45,430643
16.8.2026 09:00:12,6s;327;50,400355;44,758689;55,000000;20;64,757786;129,515572;45,336835
16.8.2026 09:00:12,7s;328;50,399878;44,766850;55,000000;20;64,757164;129,514329;45,326216
16.8.2026 09:00:12,8s;329;50,399819;44,661820;55,000000;20;64,756544;129,513088;45,137557
16.8.2026 09:00:12,9s;330;50,399985;44,668558;55,000000;20;64,755924;129,511847;45,184377
16.8.2026 09:00:13,0s;331;50,400159;44,524064;55,000000;20;64,755305;129,510611;45,053513
16.8.2026 09:00:13,1s;332;50,399562;44,505082;55,000000;20;64,754687;129,509374;45,059280
16.8.2026 09:00:13,2s;333;50,399799;44,555486;55,000000;20;64,754068;129,508137;45,116866
16.8.2026 09:00:13,3s;334;50,400321;44,477677;55,000000;20;64,753451;129,506901;45,014711
16.8.2026 09:00:13,4s;335;50,400110;44,355651;55,000000;20;64,752835;129,505669;44,853820
16.8.2026 09:00:13,5s;336;50,400025;44,301259;55,000000;20;64,752219;129,504439;44,797962
16.8.2026 09:00:13,6s;337;50,400024;44,306844;55,000000;20;64,751604;129,503208;44,813781
16.8.2026 09:00:13,7s;338;50,400463;44,221349;55,000000;20;64,750990;129,501979;44,794136
16.8.2026 09:00:13,8s;339;50,399960;44,191971;55,000000;20;64,750376;129,500752;44,647094
16.8.2026 09:00:13,9s;340;50,399808;44,266140;55,000000;20;64,749761;129,499522;44,811609
16.8.2026 09:00:14,0s;341;50,399627;44,175886;55,000000;20;64,749148;129,498295;44,706724
16.8.2026 09:00:14,1s;342;50,400324;44,130565;55,000000;20;64,748535;129,497069;44,677010
16.8.2026 09:00:14,2s;343;50,399990;44,139270;55,000000;20;64,747922;129,495843;44,671749
16.8.2026 09:00:14,3s;344;50,400145;44,007593;55,000000;20;64,747310;129,494621;44,493559
16.8.2026 09:00:14,4s;345;50,400166;44,031349;55,000000;20;64,746699;129,493398;44,563786
16.8.2026 09:00:14,5s;346;50,400019;44,013469;55,000000;20;64,746088;129,492175;44,537757
16.8.2026 09:00:14,6s;347;50,399816;43,999539;55,000000;20;64,745476;129,490953;44,530918
16.8.2026 09:00:14,7s;348;50,399777;43,982033;55,000000;20;64,744866;129,489731;44,510798
16.8.2026 09:00:14,8s;349;50,399921;44,013596;55,000000;20;64,744254;129,488509;44,520207
16.8.2026 09:00:14,9s;350;50,400004;44,031256;55,000000;20;64,743643;129,487286;44,518856
16.8.2026 09:00:15,0s;351;50,400476;44,052860;55,000000;20;64,743031;129,486062;44,553805
16.8.2026 09:00:15,1s;352;50,399939;44,013607;55,000000;20;64,742420;129,484839;44,492391
16.8.2026 09:00:15,2s;353;50,399936;44,055169;55,000000;20;64,741808;129,483615;44,624132
16.8.2026 09:00:15,3s;354;50,400200;43,933765;55,000000;20;64,741198;129,482395;44,455679
16.8.2026 09:00:15,4s;355;50,399425;43,978537;55,000000;20;64,740587;129,481173;44,512517
16.8.2026 09:00:15,5s;356;50,399855;43,981153;55,000000;20;64,739976;129,479952;44,509710
16.8.2026 09:00:15,6s;357;50,400135;43,994532;55,000000;20;64,739365;129,478730;44,513268
16.8.2026 09:00:15,7s;358;50,400460;43,963917;55,000000;20;64,738754;129,477508;44,525299
16.8.2026 09:00:15,8s;359;50,399888;43,909894;55,000000;20;64,738144;129,476289;44,432360
16.8.2026 09:00:15,9s;360;50,399599;43,880088;55,000000;20;64,737535;129,475070;44,349399
16.8.2026 09:00:16,0s;361;50,400196;43,967533;55,000000;20;64,736924;129,473849;44,543542
16.8.2026 09:00:16,1s;362;50,399715;43,831789;55,000000;20;64,736315;129,472631;44,358597
16.8.2026 09:00:16,2s;363;50,400144;43,772195;55,000000;20;64,735708;129,471415;44,317274
16.8.2026 09:00:16,3s;364;50,400187;43,814404;55,000000;20;64,735099;129,470198;44,317030
16.8.2026 09:00:16,4s;365;50,399821;43,763800;55,000000;20;64,734491;129,468982;44,302184
16.8.2026 09:00:16,5s;366;50,399636;43,746378;55,000000;20;64,733884;129,467767;44,268683
16.8.2026 09:00:16,6s;367;50,399844;43,742653;55,000000;20;64,733276;129,466552;44,213024
16.8.2026 09:00:16,7s;368;50,399838;43,632837;55,000000;20;64,732670;129,465340;44,203323
16.8.2026 09:00:16,8s;369;50,399412;43,590133;55,000000;20;64,732065;129,464129;44,101787
16.8.2026 09:00:16,9s;370;50,400146;43,629586;55,000000;20;64,731459;129,462917;44,103305
16.8.2026 09:00:17,0s;371;50,399747;43,584759;55,000000;20;64,730853;129,461707;44,137182
16.8.2026 09:00:17,1s;372;50,400409;43,600759;55,000000;20;64,730248;129,460496;44,157307
16.8.2026 09:00:17,2s;373;50,399529;43,512906;55,000000;20;64,729643;129,459287;44,052165
16.8.2026 09:00:17,3s;374;50,400032;43,428710;55,000000;20;64,729040;129,458080;43,957627
16.8.2026 09:00:17,4s;375;50,399831;43,294383;55,000000;20;64,728439;129,456878;43,821320
16.8.2026 09:00:17,5s;376;50,400257;43,398052;55,000000;20;64,727836;129,455672;43,919615
16.8.2026 09:00:17,6s;377;50,400191;43,284050;55,000000;20;64,727235;129,454470;43,840036
16.8.2026 09:00:17,7s;378;50,399798;43,144534;55,000000;20;64,726636;129,453272;43,714975
16.8.2026 09:00:17,8s;379;50,399710;43,131483;55,000000;20;64,726037;129,452073;43,630031
16.8.2026 09:00:17,9s;380;50,399620;43,186655;55,000000;20;64,725437;129,450874;43,722847
16.8.2026 09:00:18,0s;381;50,400353;43,044159;55,000000;20;64,724839;129,449678;43,601655
16.8.2026 09:00:18,1s;382;50,400045;42,988871;55,000000;20;64,724242;129,448484;43,536501
16.8.2026 09:00:18,2s;383;50,400184;42,923175;55,000000;20;64,723646;129,447292;43,467308
16.8.2026 09:00:18,3s;384;50,399339;42,873738;55,000000;20;64,723050;129,446101;43,407651
16.8.2026 09:00:18,4s;385;50,399971;42,766641;55,000000;20;64,722456;129,444913;43,320386
16.8.2026 09:00:18,5s;386;50,399626;42,743869;55,000000;20;64,721863;129,443725;43,232216
16.8.2026 09:00:18,6s;387;50,399964;42,727039;55,000000;20;64,721269;129,442539;43,262167
16.8.2026 09:00:18,7s;388;50,399903;42,573640;55,000000;20;64,720678;129,441356;43,088908
16.8.2026 09:00:18,8s;389;50,399810;42,543001;55,000000;20;64,720087;129,440174;43,065501
16.8.2026 09:00:18,9s;390;50,399555;42,486404;55,000000;20;64,719497;129,438994;42,996320
16.8.2026 09:00:19,0s;391;50,400778;42,462386;55,000000;20;64,718907;129,437815;43,037247
16.8.2026 09:00:19,1s;392;50,399955;42,335149;55,000000;20;64,718319;129,436639;42,804952
16.8.2026 09:00:19,2s;393;50,400500;42,212194;55,000000;20;64,717733;129,435466;42,714759
16.8.2026 09:00:19,3s;394;50,400174;42,178844;55,000000;20;64,717147;129,434294;42,721680
16.8.2026 09:00:19,4s;395;50,400506;42,179577;55,000000;20;64,716561;129,433123;42,726812
16.8.2026 09:00:19,5s;396;50,399996;41,986104;55,000000;20;64,715978;129,431956;42,507181
16.8.2026 09:00:19,6s;397;50,400248;41,972639;55,000000;20;64,715395;129,430791;42,483936
16.8.2026 09:00:19,7s;398;50,400001;41,832623;55,000000;20;64,714814;129,429629;42,323771
16.8.2026 09:00:19,8s;399;50,399802;41,733327;55,000000;20;64,714235;129,428469;42,244211
16.8.2026 09:00:19,9s;400;50,399593;41,744919;55,000000;20;64,713655;129,427310;42,269621
16.8.2026 09:00:20,0s;401;50,400964;41,617585;55,000000;20;64,713077;129,426154;42,150412
16.8.2026 09:00:20,1s;402;50,399873;41,637548;55,000000;20;64,712499;129,424997;42,155335
16.8.2026 09:00:20,2s;403;50,400261;41,568267;55,000000;20;64,711921;129,423842;42,068774
16.8.2026 09:00:20,3s;404;50,399575;41,463827;55,000000;20;64,711345;129,422691;41,985551
16.8.2026 09:00:20,4s;405;50,399833;41,446583;55,000000;20;64,710770;129,421539;41,943468
16.8.2026 09:00:20,5s;406;50,399978;41,213706;55,000000;20;64,710197;129,420394;41,685305
16.8.2026 09:00:20,6s;407;50,399904;41,100580;55,000000;20;64,709626;129,419253;41,606212
16.8.2026 09:00:20,7s;408;50,400075;41,062795;55,000000;20;64,709056;129,418112;41,559963
16.8.2026 09:00:20,8s;409;50,400110;40,971269;55,000000;20;64,708487;129,416974;41,509873
16.8.2026 09:00:20,9s;410;50,400180;40,972303;55,000000;20;64,707918;129,415836;41,434177
16.8.2026 09:00:21,0s;411;50,399725;40,871523;55,000000;20;64,707350;129,414701;41,312791
16.8.2026 09:00:21,1s;412;50,400305;40,838297;55,000000;20;64,706783;129,413566;41,307757
16.8.2026 09:00:21,2s;413;50,400387;40,589853;55,000000;20;64,706219;129,412439;41,085113
16.8.2026 09:00:21,3s;414;50,399220;40,584212;55,000000;20;64,705656;129,411311;41,051968
16.8.2026 09:00:21,4s;415;50,400371;40,452968;55,000000;20;64,705094;129,410188;40,954951
16.8.2026 09:00:21,5s;416;50,399722;40,434273;55,000000;20;64,704532;129,409065;40,911023
16.8.2026 09:00:21,6s;417;50,399763;40,180324;55,000000;20;64,703974;129,407948;40,696393
16.8.2026 09:00:21,7s;418;50,399980;40,288451;55,000000;20;64,703415;129,406829;40,784228
16.8.2026 09:00:21,8s;419;50,400193;40,111470;55,000000;20;64,702858;129,405715;40,584004
16.8.2026 09:00:21,9s;420;50,399603;40,018737;55,000000;20;64,702302;129,404603;40,499367
16.8.2026 09:00:22,0s;421;50,399976;39,871106;55,000000;20;64,701748;129,403496;40,376759
16.8.2026 09:00:22,1s;422;50,399735;39,977178;55,000000;20;64,701193;129,402385;40,470816
16.8.2026 09:00:22,2s;423;50,400105;39,751689;55,000000;20;64,700641;129,401281;40,230498
16.8.2026 09:00:22,3s;424;50,400196;39,765942;55,000000;20;64,700088;129,400177;40,246864
16.8.2026 09:00:22,4s;425;50,399741;39,598125;55,000000;20;64,699538;129,399077;40,070232
16.8.2026 09:00:22,5s;426;50,400078;39,513829;55,000000;20;64,698990;129,397979;40,014592
16.8.2026 09:00:22,6s;427;50,399968;39,444685;55,000000;20;64,698442;129,396883;39,888580
16.8.2026 09:00:22,7s;428;50,399906;39,361523;55,000000;20;64,697895;129,395790;39,848310
16.8.2026 09:00:22,8s;429;50,400326;39,265352;55,000000;20;64,697350;129,394699;39,755679
16.8.2026 09:00:22,9s;430;50,400233;39,084270;55,000000;20;64,696807;129,393614;39,611036
16.8.2026 09:00:23,0s;431;50,400025;39,000455;55,000000;20;64,696265;129,392530;39,438360
16.8.2026 09:00:23,1s;432;50,400385;38,930024;55,000000;20;64,695724;129,391449;39,330115
16.8.2026 09:00:23,2s;433;50,399722;38,878610;55,000000;20;64,695184;129,390369;39,385664
16.8.2026 09:00:23,3s;434;50,400261;38,794542;55,000000;20;64,694646;129,389291;39,262307
16.8.2026 09:00:23,4s;435;50,399541;38,692429;55,000000;20;64,694108;129,388217;39,182065
16.8.2026 09:00:23,5s;436;50,400056;38,615092;55,000000;20;64,693572;129,387144;39,080502
16.8.2026 09:00:23,6s;437;50,400035;38,535172;55,000000;20;64,693037;129,386073;39,021870
16.8.2026 09:00:23,7s;438;50,400130;38,482630;55,000000;20;64,692502;129,385005;38,974905
16.8.2026 09:00:23,8s;439;50,400191;38,323786;55,000000;20;64,691970;129,383940;38,799527
16.8.2026 09:00:23,9s;440;50,399916;38,244763;55,000000;20;64,691439;129,382878;38,720339
16.8.2026 09:00:24,0s;441;50,400076;38,206460;55,000000;20;64,690908;129,381816;38,656683
16.8.2026 09:00:24,1s;442;50,399952;38,028394;55,000000;20;64,690380;129,380760;38,416560
16.8.2026 09:00:24,2s;443;50,400136;38,121016;55,000000;20;64,689851;129,379701;38,626800
16.8.2026 09:00:24,3s;444;50,400057;37,972054;55,000000;20;64,689323;129,378646;38,391180
16.8.2026 09:00:24,4s;445;50,400241;37,827948;55,000000;20;64,688798;129,377595;38,238691
16.8.2026 09:00:24,5s;446;50,400377;37,690631;55,000000;20;64,688274;129,376549;38,144085
16.8.2026 09:00:24,6s;447;50,399789;37,671583;55,000000;20;64,687751;129,375502;38,126780
16.8.2026 09:00:24,7s;448;50,400491;37,662087;55,000000;20;64,687228;129,374456;38,158450
16.8.2026 09:00:24,8s;449;50,400203;37,503156;55,000000;20;64,686707;129,373414;37,933996
16.8.2026 09:00:24,9s;450;50,400124;37,375279;55,000000;20;64,686188;129,372376;37,839853
16.8.2026 09:00:25,0s;451;50,399879;37,370402;55,000000;20;64,685669;129,371338;37,871958
16.8.2026 09:00:25,1s;452;50,400109;37,272890;55,000000;20;64,685151;129,370303;37,704058
16.8.2026 09:00:25,2s;453;50,399942;37,152795;55,000000;20;64,684635;129,369271;37,605144
16.8.2026 09:00:25,3s;454;50,399040;37,110684;55,000000;20;64,684120;129,368240;37,536792
16.8.2026 09:00:25,4s;455;50,400439;36,996583;55,000000;20;64,683606;129,367212;37,437270
16.8.2026 09:00:25,5s;456;50,400036;36,954607;55,000000;20;64,683093;129,366185;37,422796
16.8.2026 09:00:25,6s;457;50,399737;36,907165;55,000000;20;64,682580;129,365160;37,352384
16.8.2026 09:00:25,7s;458;50,400621;36,905384;55,000000;20;64,682068;129,364135;37,421149
16.8.2026 09:00:25,8s;459;50,399724;36,726449;55,000000;20;64,681557;129,363115;37,151869
16.8.2026 09:00:25,9s;460;50,399818;36,566161;55,000000;20;64,681050;129,362099;37,018383
16.8.2026 09:00:26,0s;461;50,399915;36,629861;55,000000;20;64,680541;129,361082;37,086215
16.8.2026 09:00:26,1s;462;50,400378;36,411601;55,000000;20;64,680035;129,360070;36,873667
16.8.2026 09:00:26,2s;463;50,399899;36,470833;55,000000;20;64,679529;129,359057;36,947937
16.8.2026 09:00:26,3s;464;50,400018;36,228471;55,000000;20;64,679025;129,358051;36,663650
16.8.2026 09:00:26,4s;465;50,399552;36,286594;55,000000;20;64,678521;129,357043;36,753739
16.8.2026 09:00:26,5s;466;50,400199;36,236791;55,000000;20;64,678018;129,356036;36,709130
16.8.2026 09:00:26,6s;467;50,399818;36,165214;55,000000;20;64,677516;129,355032;36,618773
16.8.2026 09:00:26,7s;468;50,399880;36,111581;55,000000;20;64,677014;129,354029;36,578278
16.8.2026 09:00:26,8s;469;50,400364;36,088652;55,000000;20;64,676513;129,353026;36,541759
16.8.2026 09:00:26,9s;470;50,399823;36,081606;55,000000;20;64,676012;129,352024;36,527962
16.8.2026 09:00:27,0s;471;50,400392;35,913009;55,000000;20;64,675513;129,351026;36,334499
16.8.2026 09:00:27,1s;472;50,400152;35,883157;55,000000;20;64,675015;129,350030;36,324822
16.8.2026 09:00:27,2s;473;50,400336;35,815407;55,000000;20;64,674517;129,349035;36,254134
16.8.2026 09:00:27,3s;474;50,400454;35,796572;55,000000;20;64,674020;129,348040;36,222777
16.8.2026 09:00:27,4s;475;50,400358;35,778748;55,000000;20;64,673523;129,347046;36,245964
16.8.2026 09:00:27,5s;476;50,400448;35,648564;55,000000;20;64,673028;129,346056;36,088562
16.8.2026 09:00:27,6s;477;50,399640;35,560126;55,000000;20;64,672534;129,345068;36,041410
16.8.2026 09:00:27,7s;478;50,399637;35,566783;55,000000;20;64,672040;129,344081;35,953661
16.8.2026 09:00:27,8s;479;50,399910;35,542395;55,000000;20;64,671547;129,343093;35,974763
16.8.2026 09:00:27,9s;480;50,400052;35,467256;55,000000;20;64,671054;129,342108;35,884111
16.8.2026 09:00:28,0s;481;50,400234;35,387576;55,000000;20;64,670563;129,341125;35,812445
16.8.2026 09:00:28,1s;482;50,399804;35,293788;55,000000;20;64,670072;129,340145;35,706096
16.8.2026 09:00:28,2s;483;50,400121;35,279164;55,000000;20;64,669582;129,339165;35,737522
16.8.2026 09:00:28,3s;484;50,400232;35,250639;55,000000;20;64,669093;129,338185;35,661653
16.8.2026 09:00:28,4s;485;50,399721;35,257150;55,000000;20;64,668603;129,337206;35,721439
16.8.2026 09:00:28,5s;486;50,400456;35,265244;55,000000;20;64,668113;129,336227;35,704709
16.8.2026 09:00:28,6s;487;50,400537;35,200013;55,000000;20;64,667624;129,335249;35,651255
16.8.2026 09:00:28,7s;488;50,400123;35,061684;55,000000;20;64,667137;129,334275;35,459370
16.8.2026 09:00:28,8s;489;50,399755;35,160236;55,000000;20;64,666649;129,333298;35,556043
16.8.2026 09:00:28,9s;490;50,399876;35,230770;55,000000;20;64,666160;129,332320;35,665469
16.8.2026 09:00:29,0s;491;50,399890;35,155844;55,000000;20;64,665671;129,331343;35,522352
16.8.2026 09:00:29,1s;492;50,400148;35,096611;55,000000;20;64,665184;129,330368;35,541524
16.8.2026 09:00:29,2s;493;50,400228;35,148877;55,000000;20;64,664696;129,329392;35,581203
16.8.2026 09:00:29,3s;494;50,399177;35,020453;55,000000;20;64,664209;129,328419;35,478004
16.8.2026 09:00:29,4s;495;50,399956;35,013106;55,000000;20;64,663723;129,327446;35,455886
16.8.2026 09:00:29,5s;496;50,399539;35,045867;55,000000;20;64,663236;129,326473;35,512893
16.8.2026 09:00:29,6s;497;50,400032;35,057049;55,000000;20;64,662750;129,325499;35,471388
16.8.2026 09:00:29,7s;498;50,399682;34,962270;55,000000;20;64,662264;129,324528;35,350864
16.8.2026 09:00:29,8s;499;50,400076;34,985161;55,000000;20;64,661778;129,323556;35,409148
16.8.2026 09:00:29,9s;500;50,399495;34,940942;55,000000;20;64,661293;129,322585;35,355360
