# YHDA_VERSION=0.7.0
# TEST_SERVICE=PFK
# PLANT_TYPE=EDUEDT
# STEP_ID=BESS_MIN_ENERGY_POS200
# STEP_NAME=Minimum enerji seviyesi — Δf = +200 mHz
# TESIS_ADI=YHDA Örnek EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=100.0
# UNIT_PNOM_MW=100.0
# RPMAX_MW=20.0
# RPMIN_MW=5.0
# DROOP_PERCENT=4
# DEADBAND_MHZ=10
# PSET_MAX_MW=20.0
# PSET_MIN_MW=-20.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=70
# YDA_VERSION=0.7.0
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;stored_energy_mwh;soc_pct;dc_power_mw
16.8.2026 09:00:06,0s;261;50,000146;50,200000;6,246374;10;69,929706;34,964853;6,343073
16.8.2026 09:00:06,1s;262;50,000110;50,200000;6,177146;10;69,929535;34,964767;6,266150
16.8.2026 09:00:06,2s;263;50,000062;50,200000;6,079057;10;69,929366;34,964683;6,163941
16.8.2026 09:00:06,3s;264;50,000020;50,200000;5,969015;10;69,929200;34,964600;6,009717
16.8.2026 09:00:06,4s;265;49,999739;50,200000;5,852106;10;69,929037;34,964519;5,927208
16.8.2026 09:00:06,5s;266;50,000211;50,200000;5,736309;10;69,928878;34,964439;5,806402
16.8.2026 09:00:06,6s;267;49,999795;50,200000;5,643707;10;69,928721;34,964361;5,682992
16.8.2026 09:00:06,7s;268;49,999935;50,200000;5,563204;10;69,928567;34,964283;5,626837
16.8.2026 09:00:06,8s;269;49,999991;50,200000;5,392261;10;69,928417;34,964209;5,455046
16.8.2026 09:00:06,9s;270;49,999722;50,200000;5,300668;10;69,928270;34,964135;5,369535
16.8.2026 09:00:07,0s;271;50,000269;50,200000;5,169702;10;69,928126;34,964063;5,230457
16.8.2026 09:00:07,1s;272;50,000042;50,200000;5,099955;10;69,927985;34,963992;5,174626
16.8.2026 09:00:07,2s;273;49,999992;50,200000;5,025851;10;69,927845;34,963922;5,113107
16.8.2026 09:00:07,3s;274;49,999471;50,200000;4,887789;10;69,927709;34,963855;4,945018
16.8.2026 09:00:07,4s;275;50,000008;50,200000;4,802955;10;69,927576;34,963788;4,855047
16.8.2026 09:00:07,5s;276;49,999881;50,200000;4,616884;10;69,927447;34,963724;4,677334
16.8.2026 09:00:07,6s;277;49,999860;50,200000;4,485080;10;69,927323;34,963661;4,544653
16.8.2026 09:00:07,7s;278;49,999567;50,200000;4,426756;10;69,927200;34,963600;4,447513
16.8.2026 09:00:07,8s;279;49,999941;50,200000;4,328082;10;69,927080;34,963540;4,394187
16.8.2026 09:00:07,9s;280;49,999965;50,200000;4,196823;10;69,926963;34,963482;4,244989
16.8.2026 09:00:08,0s;281;50,000257;50,200000;4,027225;10;69,926851;34,963426;4,091202
16.8.2026 09:00:08,1s;282;50,000032;50,200000;3,972630;10;69,926741;34,963370;4,018582
16.8.2026 09:00:08,2s;283;50,000021;50,200000;3,837530;10;69,926634;34,963317;3,875417
16.8.2026 09:00:08,3s;284;49,999601;50,200000;3,738111;10;69,926530;34,963265;3,780289
16.8.2026 09:00:08,4s;285;50,000161;50,200000;3,622829;10;69,926430;34,963215;3,672141
16.8.2026 09:00:08,5s;286;49,999918;50,200000;3,527884;10;69,926332;34,963166;3,571830
16.8.2026 09:00:08,6s;287;49,999945;50,200000;3,432391;10;69,926237;34,963118;3,429008
16.8.2026 09:00:08,7s;288;49,999914;50,200000;3,321200;10;69,926144;34,963072;3,356392
16.8.2026 09:00:08,8s;289;50,000082;50,200000;3,203926;10;69,926055;34,963028;3,250232
16.8.2026 09:00:08,9s;290;49,999759;50,200000;3,091021;10;69,925969;34,962985;3,136123
16.8.2026 09:00:09,0s;291;49,999620;50,200000;3,007419;10;69,925886;34,962943;3,045918
16.8.2026 09:00:09,1s;292;49,999687;50,200000;2,860257;10;69,925806;34,962903;2,856552
16.8.2026 09:00:09,2s;293;49,999540;50,200000;2,800241;10;69,925729;34,962864;2,816649
16.8.2026 09:00:09,3s;294;49,999791;50,200000;2,638782;10;69,925655;34,962828;2,647288
16.8.2026 09:00:09,4s;295;49,999963;50,200000;2,577331;10;69,925584;34,962792;2,619637
16.8.2026 09:00:09,5s;296;50,000075;50,200000;2,478854;10;69,925515;34,962757;2,478279
16.8.2026 09:00:09,6s;297;49,999900;50,200000;2,360176;10;69,925449;34,962725;2,420475
16.8.2026 09:00:09,7s;298;49,999881;50,200000;2,269051;10;69,925386;34,962693;2,328862
16.8.2026 09:00:09,8s;299;49,999914;50,200000;2,149741;10;69,925327;34,962663;2,171566
16.8.2026 09:00:09,9s;300;49,999590;50,200000;1,999107;10;69,925271;34,962636;2,054687
16.8.2026 09:00:10,0s;301;49,999724;50,200000;1,960854;10;69,925217;34,962608;1,960007
16.8.2026 09:00:10,1s;302;50,000028;50,200000;1,814790;10;69,925166;34,962583;1,830224
16.8.2026 09:00:10,2s;303;50,000192;50,200000;1,777563;10;69,925117;34,962558;1,806546
16.8.2026 09:00:10,3s;304;49,999917;50,200000;1,676465;10;69,925070;34,962535;1,696129
16.8.2026 09:00:10,4s;305;49,999935;50,200000;1,500740;10;69,925029;34,962514;1,522364
16.8.2026 09:00:10,5s;306;50,000300;50,200000;1,460711;10;69,924988;34,962494;1,488150
16.8.2026 09:00:10,6s;307;50,000068;50,200000;1,354183;10;69,924950;34,962475;1,415563
16.8.2026 09:00:10,7s;308;49,999655;50,200000;1,234278;10;69,924916;34,962458;1,282519
16.8.2026 09:00:10,8s;309;49,999930;50,200000;1,172693;10;69,924883;34,962442;1,195558
16.8.2026 09:00:10,9s;310;50,000028;50,200000;1,103655;10;69,924853;34,962426;1,113855
16.8.2026 09:00:11,0s;311;49,999879;50,200000;1,037928;10;69,924824;34,962412;1,032414
16.8.2026 09:00:11,1s;312;49,999951;50,200000;0,884124;10;69,924799;34,962400;0,876515
16.8.2026 09:00:11,2s;313;50,000176;50,200000;0,773450;10;69,924778;34,962389;0,769233
16.8.2026 09:00:11,3s;314;50,000492;50,200000;0,742811;10;69,924757;34,962379;0,746711
16.8.2026 09:00:11,4s;315;50,000313;50,200000;0,642761;10;69,924739;34,962370;0,662565
16.8.2026 09:00:11,5s;316;50,000119;50,200000;0,574132;10;69,924724;34,962362;0,617151
16.8.2026 09:00:11,6s;317;50,000091;50,200000;0,503839;10;69,924710;34,962355;0,495383
16.8.2026 09:00:11,7s;318;49,999969;50,200000;0,456099;10;69,924697;34,962348;0,466889
16.8.2026 09:00:11,8s;319;49,999883;50,200000;0,312437;10;69,924688;34,962344;0,339066
16.8.2026 09:00:11,9s;320;49,999822;50,200000;0,246647;10;69,924681;34,962341;0,247223
16.8.2026 09:00:12,0s;321;50,000113;50,200000;0,196130;10;69,924676;34,962338;0,217999
16.8.2026 09:00:12,1s;322;50,000069;50,200000;0,092110;10;69,924673;34,962337;0,069907
16.8.2026 09:00:12,2s;323;50,000048;50,200000;0,022308;10;69,924673;34,962336;0,023281
16.8.2026 09:00:12,3s;324;50,000087;50,200000;-0,064786;10;69,924674;34,962337;-0,088766
16.8.2026 09:00:12,4s;325;50,000050;50,200000;-0,094852;10;69,924677;34,962339;-0,086860
16.8.2026 09:00:12,5s;326;49,999923;50,200000;-0,171118;10;69,924682;34,962341;-0,167888
16.8.2026 09:00:12,6s;327;50,000017;50,200000;-0,250776;10;69,924689;34,962344;-0,297526
16.8.2026 09:00:12,7s;328;49,999994;50,200000;-0,281940;10;69,924697;34,962348;-0,284782
16.8.2026 09:00:12,8s;329;49,999907;50,200000;-0,383313;10;69,924707;34,962354;-0,402497
16.8.2026 09:00:12,9s;330;49,999797;50,200000;-0,380085;10;69,924718;34,962359;-0,338465
16.8.2026 09:00:13,0s;331;50,000228;50,200000;-0,468533;10;69,924731;34,962365;-0,455735
16.8.2026 09:00:13,1s;332;49,999776;50,200000;-0,489325;10;69,924744;34,962372;-0,496788
16.8.2026 09:00:13,2s;333;49,999743;50,200000;-0,545015;10;69,924760;34,962380;-0,549415
16.8.2026 09:00:13,3s;334;50,000178;50,200000;-0,577989;10;69,924776;34,962388;-0,559849
16.8.2026 09:00:13,4s;335;49,999721;50,200000;-0,615510;10;69,924793;34,962396;-0,574230
16.8.2026 09:00:13,5s;336;49,999968;50,200000;-0,659036;10;69,924811;34,962406;-0,625449
16.8.2026 09:00:13,6s;337;49,999935;50,200000;-0,701614;10;69,924831;34,962415;-0,697812
16.8.2026 09:00:13,7s;338;50,000401;50,200000;-0,806233;10;69,924853;34,962426;-0,828839
16.8.2026 09:00:13,8s;339;50,000155;50,200000;-0,800615;10;69,924875;34,962438;-0,788693
16.8.2026 09:00:13,9s;340;50,000209;50,200000;-0,841065;10;69,924899;34,962449;-0,871422
16.8.2026 09:00:14,0s;341;50,000066;50,200000;-0,891823;10;69,924923;34,962462;-0,885162
16.8.2026 09:00:14,1s;342;49,999949;50,200000;-0,859214;10;69,924947;34,962474;-0,833732
16.8.2026 09:00:14,2s;343;50,000157;50,200000;-0,914440;10;69,924973;34,962486;-0,900886
16.8.2026 09:00:14,3s;344;50,000270;50,200000;-0,959857;10;69,924999;34,962500;-0,977153
16.8.2026 09:00:14,4s;345;50,000109;50,200000;-0,993050;10;69,925027;34,962513;-0,992318
16.8.2026 09:00:14,5s;346;49,999884;50,200000;-1,008962;10;69,925055;34,962527;-1,004928
16.8.2026 09:00:14,6s;347;50,000064;50,200000;-0,969633;10;69,925082;34,962541;-0,986053
16.8.2026 09:00:14,7s;348;50,000024;50,200000;-0,985718;10;69,925109;34,962555;-0,993341
16.8.2026 09:00:14,8s;349;50,000280;50,200000;-0,981785;10;69,925136;34,962568;-1,026092
16.8.2026 09:00:14,9s;350;50,000096;50,200000;-1,002358;10;69,925164;34,962582;-1,017358
16.8.2026 09:00:15,0s;351;49,999974;50,200000;-0,983471;10;69,925192;34,962596;-1,013511
16.8.2026 09:00:15,1s;352;50,000050;50,200000;-1,039674;10;69,925221;34,962610;-1,059560
16.8.2026 09:00:15,2s;353;49,999970;50,200000;-1,039181;10;69,925249;34,962625;-1,039501
16.8.2026 09:00:15,3s;354;50,000039;50,200000;-0,990273;10;69,925277;34,962638;-1,000120
16.8.2026 09:00:15,4s;355;49,999890;50,200000;-1,010844;10;69,925305;34,962652;-1,030858
16.8.2026 09:00:15,5s;356;49,999878;50,200000;-0,984323;10;69,925332;34,962666;-1,016588
16.8.2026 09:00:15,6s;357;49,999782;50,200000;-1,005724;10;69,925360;34,962680;-1,029728
16.8.2026 09:00:15,7s;358;49,999480;50,200000;-1,079119;10;69,925390;34,962695;-1,075266
16.8.2026 09:00:15,8s;359;49,999972;50,200000;-1,075722;10;69,925420;34,962710;-1,115631
16.8.2026 09:00:15,9s;360;50,000013;50,200000;-1,101479;10;69,925451;34,962725;-1,083764
16.8.2026 09:00:16,0s;361;49,999931;50,200000;-1,107383;10;69,925481;34,962741;-1,111333
16.8.2026 09:00:16,1s;362;50,000056;50,200000;-1,107666;10;69,925512;34,962756;-1,147080
16.8.2026 09:00:16,2s;363;49,999915;50,200000;-1,203511;10;69,925546;34,962773;-1,215804
16.8.2026 09:00:16,3s;364;49,999810;50,200000;-1,184043;10;69,925579;34,962789;-1,236598
16.8.2026 09:00:16,4s;365;50,000386;50,200000;-1,208950;10;69,925612;34,962806;-1,280169
16.8.2026 09:00:16,5s;366;49,999992;50,200000;-1,278744;10;69,925648;34,962824;-1,286150
16.8.2026 09:00:16,6s;367;50,000146;50,200000;-1,248363;10;69,925682;34,962841;-1,265930
16.8.2026 09:00:16,7s;368;50,000178;50,200000;-1,316053;10;69,925719;34,962859;-1,356279
16.8.2026 09:00:16,8s;369;49,999845;50,200000;-1,363050;10;69,925757;34,962878;-1,406230
16.8.2026 09:00:16,9s;370;50,000028;50,200000;-1,364101;10;69,925795;34,962897;-1,377686
16.8.2026 09:00:17,0s;371;49,999616;50,200000;-1,432647;10;69,925834;34,962917;-1,471869
16.8.2026 09:00:17,1s;372;49,999930;50,200000;-1,461779;10;69,925875;34,962938;-1,453688
16.8.2026 09:00:17,2s;373;49,999957;50,200000;-1,528995;10;69,925918;34,962959;-1,591485
16.8.2026 09:00:17,3s;374;50,000418;50,200000;-1,582884;10;69,925961;34,962981;-1,634639
16.8.2026 09:00:17,4s;375;50,000039;50,200000;-1,610536;10;69,926006;34,963003;-1,613533
16.8.2026 09:00:17,5s;376;49,999667;50,200000;-1,686547;10;69,926053;34,963027;-1,682202
16.8.2026 09:00:17,6s;377;49,999864;50,200000;-1,721329;10;69,926101;34,963050;-1,728197
16.8.2026 09:00:17,7s;378;49,999637;50,200000;-1,747709;10;69,926149;34,963075;-1,789855
16.8.2026 09:00:17,8s;379;50,000289;50,200000;-1,815663;10;69,926200;34,963100;-1,804958
16.8.2026 09:00:17,9s;380;49,999999;50,200000;-1,909731;10;69,926253;34,963126;-1,947301
16.8.2026 09:00:18,0s;381;49,999891;50,200000;-1,920795;10;69,926306;34,963153;-1,963845
16.8.2026 09:00:18,1s;382;50,000189;50,200000;-2,011401;10;69,926362;34,963181;-2,025712
16.8.2026 09:00:18,2s;383;49,999769;50,200000;-2,028209;10;69,926418;34,963209;-2,091385
16.8.2026 09:00:18,3s;384;49,999845;50,200000;-2,063913;10;69,926476;34,963238;-2,071064
16.8.2026 09:00:18,4s;385;50,000028;50,200000;-2,194336;10;69,926537;34,963268;-2,203065
16.8.2026 09:00:18,5s;386;50,000083;50,200000;-2,261756;10;69,926600;34,963300;-2,261024
16.8.2026 09:00:18,6s;387;49,999994;50,200000;-2,277786;10;69,926663;34,963331;-2,325418
16.8.2026 09:00:18,7s;388;50,000044;50,200000;-2,404754;10;69,926730;34,963365;-2,421246
16.8.2026 09:00:18,8s;389;49,999758;50,200000;-2,425256;10;69,926797;34,963399;-2,474871
16.8.2026 09:00:18,9s;390;50,000298;50,200000;-2,473861;10;69,926866;34,963433;-2,487974
16.8.2026 09:00:19,0s;391;49,999957;50,200000;-2,534848;10;69,926936;34,963468;-2,546910
16.8.2026 09:00:19,1s;392;50,000093;50,200000;-2,663753;10;69,927010;34,963505;-2,702430
16.8.2026 09:00:19,2s;393;50,000047;50,200000;-2,731007;10;69,927086;34,963543;-2,757765
16.8.2026 09:00:19,3s;394;50,000082;50,200000;-2,791856;10;69,927164;34,963582;-2,796294
16.8.2026 09:00:19,4s;395;49,999854;50,200000;-2,902325;10;69,927244;34,963622;-2,908714
16.8.2026 09:00:19,5s;396;49,999885;50,200000;-2,913786;10;69,927325;34,963663;-2,954729
16.8.2026 09:00:19,6s;397;49,999782;50,200000;-3,013519;10;69,927409;34,963704;-3,038553
16.8.2026 09:00:19,7s;398;49,999848;50,200000;-3,109610;10;69,927495;34,963748;-3,179197
16.8.2026 09:00:19,8s;399;49,999916;50,200000;-3,154580;10;69,927583;34,963791;-3,196676
16.8.2026 09:00:19,9s;400;50,000115;50,200000;-3,207798;10;69,927672;34,963836;-3,272246
16.8.2026 09:00:20,0s;401;50,000076;50,200000;-3,337825;10;69,927765;34,963882;-3,380367
16.8.2026 09:00:20,1s;402;50,000083;50,200000;-3,390406;10;69,927859;34,963929;-3,431470
16.8.2026 09:00:20,2s;403;49,999796;50,200000;-3,506451;10;69,927956;34,963978;-3,545779
16.8.2026 09:00:20,3s;404;50,000164;50,200000;-3,563536;10;69,928055;34,964028;-3,626787
16.8.2026 09:00:20,4s;405;50,000048;50,200000;-3,682678;10;69,928158;34,964079;-3,765347
16.8.2026 09:00:20,5s;406;50,000020;50,200000;-3,742856;10;69,928261;34,964131;-3,783826
16.8.2026 09:00:20,6s;407;50,000412;50,200000;-3,794286;10;69,928367;34,964183;-3,827235
16.8.2026 09:00:20,7s;408;50,000266;50,200000;-3,875437;10;69,928475;34,964237;-3,912138
16.8.2026 09:00:20,8s;409;50,000270;50,200000;-4,022874;10;69,928586;34,964293;-4,082562
16.8.2026 09:00:20,9s;410;49,999835;50,200000;-4,073164;10;69,928699;34,964350;-4,090864
16.8.2026 09:00:21,0s;411;49,999602;50,200000;-4,141017;10;69,928814;34,964407;-4,160564
16.8.2026 09:00:21,1s;412;49,999743;50,200000;-4,247851;10;69,928932;34,964466;-4,287528
16.8.2026 09:00:21,2s;413;50,000303;50,200000;-4,356068;10;69,929053;34,964527;-4,381657
16.8.2026 09:00:21,3s;414;50,000241;50,200000;-4,410289;10;69,929176;34,964588;-4,486146
16.8.2026 09:00:21,4s;415;50,000182;50,200000;-4,533768;10;69,929302;34,964651;-4,599567
16.8.2026 09:00:21,5s;416;49,999694;50,200000;-4,626805;10;69,929430;34,964715;-4,691318
16.8.2026 09:00:21,6s;417;49,999687;50,200000;-4,671898;10;69,929560;34,964780;-4,739456
16.8.2026 09:00:21,7s;418;49,999976;50,200000;-4,798927;10;69,929694;34,964847;-4,897242
16.8.2026 09:00:21,8s;419;49,999805;50,200000;-4,859001;10;69,929828;34,964914;-4,934928
16.8.2026 09:00:21,9s;420;50,000139;50,200000;-4,906402;10;69,929965;34,964982;-4,933881
16.8.2026 09:00:22,0s;421;50,000284;50,200000;-5,021740;10;69,930104;34,965052;-5,093559
16.8.2026 09:00:22,1s;422;50,000176;50,200000;-5,159530;10;69,930248;34,965124;-5,228066
16.8.2026 09:00:22,2s;423;49,999610;50,200000;-5,251340;10;69,930393;34,965197;-5,317404
16.8.2026 09:00:22,3s;424;50,000007;50,200000;-5,330617;10;69,930542;34,965271;-5,380054
16.8.2026 09:00:22,4s;425;49,999914;50,200000;-5,390592;10;69,930691;34,965346;-5,472048
16.8.2026 09:00:22,5s;426;49,999882;50,200000;-5,513182;10;69,930844;34,965422;-5,571000
16.8.2026 09:00:22,6s;427;49,999649;50,200000;-5,593477;10;69,931000;34,965500;-5,677763
16.8.2026 09:00:22,7s;428;49,999927;50,200000;-5,678578;10;69,931158;34,965579;-5,732565
16.8.2026 09:00:22,8s;429;49,999908;50,200000;-5,801010;10;69,931319;34,965659;-5,867019
16.8.2026 09:00:22,9s;430;49,999872;50,200000;-5,790866;10;69,931480;34,965740;-5,836325
16.8.2026 09:00:23,0s;431;49,999984;50,200000;-5,913865;10;69,931644;34,965822;-5,986904
16.8.2026 09:00:23,1s;432;49,999564;50,200000;-6,074773;10;69,931813;34,965906;-6,111603
16.8.2026 09:00:23,2s;433;50,000130;50,200000;-6,157851;10;69,931984;34,965992;-6,231213
16.8.2026 09:00:23,3s;434;49,999970;50,200000;-6,228082;10;69,932157;34,966078;-6,331379
16.8.2026 09:00:23,4s;435;49,999700;50,200000;-6,321929;10;69,932332;34,966166;-6,390532
16.8.2026 09:00:23,5s;436;50,000055;50,200000;-6,367404;10;69,932509;34,966255;-6,455766
16.8.2026 09:00:23,6s;437;50,000150;50,200000;-6,506283;10;69,932690;34,966345;-6,589584
16.8.2026 09:00:23,7s;438;49,999897;50,200000;-6,583216;10;69,932873;34,966436;-6,647459
16.8.2026 09:00:23,8s;439;50,000028;50,200000;-6,640924;10;69,933057;34,966529;-6,712132
16.8.2026 09:00:23,9s;440;49,999922;50,200000;-6,748151;10;69,933245;34,966622;-6,816924
16.8.2026 09:00:24,0s;441;49,999788;50,200000;-6,869054;10;69,933435;34,966718;-6,976181
16.8.2026 09:00:24,1s;442;50,000197;50,200000;-6,893918;10;69,933627;34,966813;-7,055681
16.8.2026 09:00:24,2s;443;49,999851;50,200000;-7,008275;10;69,933822;34,966911;-7,108813
16.8.2026 09:00:24,3s;444;49,999874;50,200000;-7,075574;10;69,934018;34,967009;-7,173083
16.8.2026 09:00:24,4s;445;49,999806;50,200000;-7,150387;10;69,934217;34,967108;-7,238976
16.8.2026 09:00:24,5s;446;50,000162;50,200000;-7,227785;10;69,934417;34,967209;-7,313729
16.8.2026 09:00:24,6s;447;50,000469;50,200000;-7,334091;10;69,934621;34,967311;-7,391073
16.8.2026 09:00:24,7s;448;50,000158;50,200000;-7,442410;10;69,934828;34,967414;-7,484599
16.8.2026 09:00:24,8s;449;49,999943;50,200000;-7,520660;10;69,935037;34,967518;-7,621566
16.8.2026 09:00:24,9s;450;50,000060;50,200000;-7,568890;10;69,935247;34,967624;-7,662290
16.8.2026 09:00:25,0s;451;49,999960;50,200000;-7,616038;10;69,935459;34,967729;-7,710775
16.8.2026 09:00:25,1s;452;50,000080;50,200000;-7,741502;10;69,935674;34,967837;-7,842281
16.8.2026 09:00:25,2s;453;50,000100;50,200000;-7,859902;10;69,935892;34,967946;-7,994494
16.8.2026 09:00:25,3s;454;49,999828;50,200000;-7,906184;10;69,936112;34,968056;-8,030156
16.8.2026 09:00:25,4s;455;50,000273;50,200000;-7,977695;10;69,936333;34,968167;-8,100238
16.8.2026 09:00:25,5s;456;49,999642;50,200000;-8,051751;10;69,936557;34,968278;-8,178788
16.8.2026 09:00:25,6s;457;50,000170;50,200000;-8,139298;10;69,936783;34,968392;-8,228621
16.8.2026 09:00:25,7s;458;50,000268;50,200000;-8,204191;10;69,937011;34,968505;-8,296792
16.8.2026 09:00:25,8s;459;50,000222;50,200000;-8,277853;10;69,937241;34,968620;-8,341271
16.8.2026 09:00:25,9s;460;50,000086;50,200000;-8,331894;10;69,937472;34,968736;-8,465616
16.8.2026 09:00:26,0s;461;50,000312;50,200000;-8,417796;10;69,937706;34,968853;-8,482133
16.8.2026 09:00:26,1s;462;50,000152;50,200000;-8,503267;10;69,937942;34,968971;-8,606139
16.8.2026 09:00:26,2s;463;49,999909;50,200000;-8,562549;10;69,938180;34,969090;-8,652909
16.8.2026 09:00:26,3s;464;49,999933;50,200000;-8,619405;10;69,938420;34,969210;-8,729104
16.8.2026 09:00:26,4s;465;49,999759;50,200000;-8,680931;10;69,938661;34,969330;-8,781634
16.8.2026 09:00:26,5s;466;50,000012;50,200000;-8,757447;10;69,938904;34,969452;-8,861677
16.8.2026 09:00:26,6s;467;49,999908;50,200000;-8,803719;10;69,939149;34,969574;-8,897282
16.8.2026 09:00:26,7s;468;50,000226;50,200000;-8,902422;10;69,939396;34,969698;-9,021515
16.8.2026 09:00:26,8s;469;50,000212;50,200000;-8,969331;10;69,939645;34,969822;-9,040359
16.8.2026 09:00:26,9s;470;50,000040;50,200000;-9,024395;10;69,939896;34,969948;-9,134291
16.8.2026 09:00:27,0s;471;49,999676;50,200000;-9,033006;10;69,940147;34,970073;-9,134447
16.8.2026 09:00:27,1s;472;49,999935;50,200000;-9,105004;10;69,940399;34,970200;-9,176871
16.8.2026 09:00:27,2s;473;50,000111;50,200000;-9,131260;10;69,940653;34,970327;-9,227885
16.8.2026 09:00:27,3s;474;49,999388;50,200000;-9,207292;10;69,940909;34,970454;-9,298841
16.8.2026 09:00:27,4s;475;50,000097;50,200000;-9,258424;10;69,941166;34,970583;-9,356569
16.8.2026 09:00:27,5s;476;50,000538;50,200000;-9,360608;10;69,941426;34,970713;-9,484005
16.8.2026 09:00:27,6s;477;49,999860;50,200000;-9,430860;10;69,941688;34,970844;-9,559506
16.8.2026 09:00:27,7s;478;49,999938;50,200000;-9,459021;10;69,941951;34,970975;-9,578701
16.8.2026 09:00:27,8s;479;49,999935;50,200000;-9,454477;10;69,942213;34,971107;-9,551555
16.8.2026 09:00:27,9s;480;49,999919;50,200000;-9,528195;10;69,942478;34,971239;-9,662974
16.8.2026 09:00:28,0s;481;49,999920;50,200000;-9,550024;10;69,942743;34,971372;-9,726806
16.8.2026 09:00:28,1s;482;49,999514;50,200000;-9,596219;10;69,943010;34,971505;-9,720947
16.8.2026 09:00:28,2s;483;50,000125;50,200000;-9,669564;10;69,943279;34,971639;-9,779336
16.8.2026 09:00:28,3s;484;49,999961;50,200000;-9,647405;10;69,943547;34,971773;-9,785867
16.8.2026 09:00:28,4s;485;49,999968;50,200000;-9,653445;10;69,943815;34,971907;-9,772888
16.8.2026 09:00:28,5s;486;49,999939;50,200000;-9,769232;10;69,944086;34,972043;-9,863908
16.8.2026 09:00:28,6s;487;49,999972;50,200000;-9,780729;10;69,944358;34,972179;-9,904526
16.8.2026 09:00:28,7s;488;49,999898;50,200000;-9,804927;10;69,944630;34,972315;-9,947954
16.8.2026 09:00:28,8s;489;50,000060;50,200000;-9,842219;10;69,944903;34,972452;-9,993765
16.8.2026 09:00:28,9s;490;49,999760;50,200000;-9,869038;10;69,945178;34,972589;-9,982249
16.8.2026 09:00:29,0s;491;50,000322;50,200000;-9,884486;10;69,945452;34,972726;-9,984575
16.8.2026 09:00:29,1s;492;49,999857;50,200000;-9,910290;10;69,945727;34,972864;-10,018657
16.8.2026 09:00:29,2s;493;49,999769;50,200000;-9,954216;10;69,946004;34,973002;-10,082707
16.8.2026 09:00:29,3s;494;49,999832;50,200000;-9,953062;10;69,946280;34,973140;-10,054159
16.8.2026 09:00:29,4s;495;50,000177;50,200000;-9,941910;10;69,946557;34,973278;-10,067688
16.8.2026 09:00:29,5s;496;50,000281;50,200000;-9,977682;10;69,946834;34,973417;-10,116121
16.8.2026 09:00:29,6s;497;49,999997;50,200000;-9,986807;10;69,947111;34,973556;-10,073745
16.8.2026 09:00:29,7s;498;49,999796;50,200000;-9,984184;10;69,947389;34,973694;-10,118808
16.8.2026 09:00:29,8s;499;49,999950;50,200000;-10,033310;10;69,947667;34,973834;-10,170388
16.8.2026 09:00:29,9s;500;50,000393;50,200000;-9,974009;10;69,947944;34,973972;-10,072537
16.8.2026 09:00:30,0s;501;50,000127;50,200000;-10,015324;10;69,948222;34,974111;-10,117680
16.8.2026 09:00:30,1s;502;50,000133;50,200000;-9,983819;10;69,948500;34,974250;-10,076530
16.8.2026 09:00:30,2s;503;50,000161;50,200000;-9,963948;10;69,948777;34,974388;-10,111177
16.8.2026 09:00:30,3s;504;49,999664;50,200000;-9,983235;10;69,949054;34,974527;-10,099499
16.8.2026 09:00:30,4s;505;50,000033;50,200000;-9,983227;10;69,949331;34,974666;-10,086987
16.8.2026 09:00:30,5s;506;49,999903;50,200000;-9,954644;10;69,949608;34,974804;-10,083363
16.8.2026 09:00:30,6s;507;50,000057;50,200000;-9,928152;10;69,949884;34,974942;-10,067123
16.8.2026 09:00:30,7s;508;50,000174;50,200000;-9,991741;10;69,950161;34,975081;-10,140259
16.8.2026 09:00:30,8s;509;49,999938;50,200000;-9,969437;10;69,950438;34,975219;-10,085634
16.8.2026 09:00:30,9s;510;50,000042;50,200000;-10,051091;10;69,950717;34,975359;-10,153616
16.8.2026 09:00:31,0s;511;49,999857;50,200000;-10,032377;10;69,950996;34,975498;-10,202065
16.8.2026 09:00:31,1s;512;49,999773;50,200000;-10,031905;10;69,951275;34,975637;-10,143447
16.8.2026 09:00:31,2s;513;50,000091;50,200000;-9,958544;10;69,951551;34,975776;-10,088479
16.8.2026 09:00:31,3s;514;50,000387;50,200000;-10,030143;10;69,951830;34,975915;-10,179557
16.8.2026 09:00:31,4s;515;50,000024;50,200000;-9,989164;10;69,952107;34,976054;-10,100232
16.8.2026 09:00:31,5s;516;49,999759;50,200000;-10,021086;10;69,952386;34,976193;-10,147880
