# YHDA_VERSION=0.6.3
# TEST_SERVICE=PFK
# PLANT_TYPE=EDUEDT
# STEP_ID=HASSASIYET
# STEP_NAME=Hassasiyet Testi — Birleşik Frekans Adımları
# TESIS_ADI=YHDA Örnek EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.3
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=100.0
# UNIT_PNOM_MW=100.0
# RPMAX_MW=20.0
# RPMIN_MW=5.0
# DROOP_PERCENT=4
# DEADBAND_MHZ=10
# PSET_MAX_MW=20.0
# PSET_MIN_MW=-20.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=70
# SENSITIVITY_SEGMENTS=BESS_SENS_NEG10,BESS_SENS_NEG20,BESS_SENS_POS10,BESS_SENS_POS20
# DATA_CLASS=ÖRNEK / SENTETİK
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;stored_energy_mwh;soc_pct;dc_power_mw
16.8.2026 09:00:24,2s;243;49,999805;49,990000;-9,244090;-10;140,067119;70,033559;-9,349610
16.8.2026 09:00:24,3s;244;49,999974;49,990000;-9,251275;-10;140,067376;70,033688;-9,352006
16.8.2026 09:00:24,4s;245;49,999835;49,990000;-9,210728;-10;140,067632;70,033816;-9,294605
16.8.2026 09:00:24,5s;246;50,000309;49,990000;-9,196303;-10;140,067887;70,033943;-9,324120
16.8.2026 09:00:24,6s;247;50,000184;49,990000;-9,204757;-10;140,068143;70,034071;-9,356734
16.8.2026 09:00:24,7s;248;50,000191;49,990000;-9,231037;-10;140,068399;70,034200;-9,346689
16.8.2026 09:00:24,8s;249;50,000124;49,990000;-9,193808;-10;140,068654;70,034327;-9,290750
16.8.2026 09:00:24,9s;250;50,000136;49,990000;-9,194032;-10;140,068910;70,034455;-9,338470
16.8.2026 09:00:25,0s;251;49,999955;49,990000;-9,188646;-10;140,069165;70,034583;-9,269002
16.8.2026 09:00:25,1s;252;50,000052;49,990000;-9,201932;-10;140,069421;70,034710;-9,322706
16.8.2026 09:00:25,2s;253;50,000229;49,990000;-9,211333;-10;140,069677;70,034838;-9,307980
16.8.2026 09:00:25,3s;254;50,000029;49,990000;-9,156019;-10;140,069931;70,034965;-9,277954
16.8.2026 09:00:25,4s;255;49,999900;49,990000;-9,182106;-10;140,070186;70,035093;-9,269383
16.8.2026 09:00:25,5s;256;50,000054;49,990000;-9,235325;-10;140,070443;70,035221;-9,355117
16.8.2026 09:00:25,6s;257;49,999829;49,990000;-9,143746;-10;140,070697;70,035348;-9,244138
16.8.2026 09:00:25,7s;258;50,000137;49,990000;-9,203341;-10;140,070952;70,035476;-9,341560
16.8.2026 09:00:25,8s;259;50,000062;49,990000;-9,178892;-10;140,071207;70,035604;-9,308430
16.8.2026 09:00:25,9s;260;49,999980;49,990000;-9,198685;-10;140,071463;70,035731;-9,287305
16.8.2026 09:00:26,0s;261;49,999945;49,990000;-9,193844;-10;140,071718;70,035859;-9,287557
16.8.2026 09:00:26,1s;262;49,999869;49,990000;-9,213378;-10;140,071974;70,035987;-9,315450
16.8.2026 09:00:26,2s;263;49,999971;49,990000;-9,227875;-10;140,072230;70,036115;-9,337915
16.8.2026 09:00:26,3s;264;49,999835;49,990000;-9,166734;-10;140,072485;70,036242;-9,273964
16.8.2026 09:00:26,4s;265;50,000119;49,990000;-9,210393;-10;140,072741;70,036370;-9,319064
16.8.2026 09:00:26,5s;266;50,000150;49,990000;-9,165541;-10;140,072995;70,036498;-9,309305
16.8.2026 09:00:26,6s;267;50,000061;49,990000;-9,184322;-10;140,073250;70,036625;-9,306869
16.8.2026 09:00:26,7s;268;50,000031;49,990000;-9,161354;-10;140,073505;70,036752;-9,289358
16.8.2026 09:00:26,8s;269;50,000345;49,990000;-9,229026;-10;140,073761;70,036881;-9,336198
16.8.2026 09:00:26,9s;270;49,999432;49,990000;-9,194947;-10;140,074017;70,037008;-9,300783
16.8.2026 09:00:27,0s;271;50,000182;49,990000;-9,187143;-10;140,074272;70,037136;-9,264599
16.8.2026 09:00:27,1s;272;49,999953;49,990000;-9,216053;-10;140,074528;70,037264;-9,335587
16.8.2026 09:00:27,2s;273;50,000056;49,990000;-9,203855;-10;140,074784;70,037392;-9,282599
16.8.2026 09:00:27,3s;274;50,000389;49,990000;-9,231599;-10;140,075040;70,037520;-9,347287
16.8.2026 09:00:27,4s;275;49,999803;49,990000;-9,185209;-10;140,075295;70,037648;-9,317282
16.8.2026 09:00:27,5s;276;49,999900;49,990000;-9,225209;-10;140,075551;70,037776;-9,347519
16.8.2026 09:00:27,6s;277;50,000365;49,990000;-9,179436;-10;140,075806;70,037903;-9,281796
16.8.2026 09:00:27,7s;278;49,999852;49,990000;-9,189804;-10;140,076062;70,038031;-9,308906
16.8.2026 09:00:27,8s;279;49,999658;49,990000;-9,206974;-10;140,076317;70,038159;-9,308890
16.8.2026 09:00:27,9s;280;50,000002;49,990000;-9,216749;-10;140,076573;70,038287;-9,324619
16.8.2026 09:00:28,0s;281;50,000024;49,990000;-9,203188;-10;140,076829;70,038415;-9,315846
16.8.2026 09:00:28,1s;282;50,000080;49,990000;-9,240244;-10;140,077086;70,038543;-9,375813
16.8.2026 09:00:28,2s;283;49,999798;49,990000;-9,168406;-10;140,077340;70,038670;-9,273772
16.8.2026 09:00:28,3s;284;49,999962;49,990000;-9,201188;-10;140,077596;70,038798;-9,307657
16.8.2026 09:00:28,4s;285;49,999996;49,990000;-9,198204;-10;140,077852;70,038926;-9,294781
16.8.2026 09:00:28,5s;286;49,999782;49,990000;-9,220537;-10;140,078108;70,039054;-9,349574
16.8.2026 09:00:28,6s;287;50,000003;49,990000;-9,160558;-10;140,078362;70,039181;-9,264263
16.8.2026 09:00:28,7s;288;50,000554;49,990000;-9,199850;-10;140,078618;70,039309;-9,326400
16.8.2026 09:00:28,8s;289;50,000112;49,990000;-9,210306;-10;140,078874;70,039437;-9,323298
16.8.2026 09:00:28,9s;290;49,999803;49,990000;-9,201213;-10;140,079129;70,039565;-9,331830
16.8.2026 09:00:29,0s;291;49,999895;49,990000;-9,183301;-10;140,079384;70,039692;-9,284427
16.8.2026 09:00:29,1s;292;49,999830;49,990000;-9,200507;-10;140,079640;70,039820;-9,307226
16.8.2026 09:00:29,2s;293;49,999812;49,990000;-9,292801;-10;140,079898;70,039949;-9,398060
16.8.2026 09:00:29,3s;294;49,999892;49,990000;-9,210625;-10;140,080154;70,040077;-9,310064
16.8.2026 09:00:29,4s;295;49,999816;49,990000;-9,200444;-10;140,080409;70,040205;-9,342278
16.8.2026 09:00:29,5s;296;50,000312;49,990000;-9,210030;-10;140,080665;70,040333;-9,330383
16.8.2026 09:00:29,6s;297;50,000088;49,990000;-9,153884;-10;140,080919;70,040460;-9,262487
16.8.2026 09:00:29,7s;298;49,999722;49,990000;-9,180934;-10;140,081174;70,040587;-9,291132
16.8.2026 09:00:29,8s;299;49,999955;49,990000;-9,175200;-10;140,081429;70,040715;-9,291464
16.8.2026 09:00:29,9s;300;50,000148;49,990000;-9,193400;-10;140,081685;70,040842;-9,331322
16.8.2026 09:00:30,0s;301;50,000030;49,990000;-9,213724;-10;140,081941;70,040970;-9,317290
16.8.2026 09:00:30,1s;302;49,999850;49,990000;-9,202755;-10;140,082196;70,041098;-9,332900
16.8.2026 09:00:30,2s;303;50,000441;49,990000;-9,206165;-10;140,082452;70,041226;-9,298669
16.8.2026 09:00:30,3s;304;50,000288;49,990000;-9,235464;-10;140,082709;70,041354;-9,334600
16.8.2026 09:00:30,4s;305;49,999901;49,990000;-9,199271;-10;140,082964;70,041482;-9,328128
16.8.2026 09:00:30,5s;306;50,000235;49,990000;-9,204289;-10;140,083220;70,041610;-9,297446
16.8.2026 09:00:30,6s;307;50,000005;49,990000;-9,160726;-10;140,083474;70,041737;-9,293368
16.8.2026 09:00:30,7s;308;49,999671;49,990000;-9,241306;-10;140,083731;70,041865;-9,337652
16.8.2026 09:00:30,8s;309;49,999677;49,990000;-9,231559;-10;140,083987;70,041994;-9,366973
16.8.2026 09:00:30,9s;310;49,999796;49,990000;-9,174608;-10;140,084242;70,042121;-9,278041
16.8.2026 09:00:31,0s;311;50,000083;49,990000;-9,204838;-10;140,084498;70,042249;-9,319179
16.8.2026 09:00:31,1s;312;50,000158;49,990000;-9,181700;-10;140,084753;70,042376;-9,291189
16.8.2026 09:00:31,2s;313;49,999953;49,990000;-9,197054;-10;140,085008;70,042504;-9,306610
16.8.2026 09:00:31,3s;314;49,999730;49,990000;-9,162554;-10;140,085263;70,042631;-9,287561
16.8.2026 09:00:31,4s;315;50,000004;49,990000;-9,248777;-10;140,085520;70,042760;-9,414779
16.8.2026 09:00:31,5s;316;49,999989;49,990000;-9,183636;-10;140,085775;70,042887;-9,314388
16.8.2026 09:00:31,6s;317;50,000105;49,990000;-9,187913;-10;140,086030;70,043015;-9,270734
16.8.2026 09:00:31,7s;318;49,999699;49,990000;-9,237559;-10;140,086287;70,043143;-9,305898
16.8.2026 09:00:31,8s;319;49,999573;49,990000;-9,227026;-10;140,086543;70,043272;-9,352291
16.8.2026 09:00:31,9s;320;50,000320;49,990000;-9,208250;-10;140,086799;70,043399;-9,317371
16.8.2026 09:00:32,0s;321;49,999935;49,990000;-9,194602;-10;140,087054;70,043527;-9,305105
16.8.2026 09:00:32,1s;322;50,000035;49,990000;-9,198441;-10;140,087310;70,043655;-9,314147
16.8.2026 09:00:32,2s;323;49,999531;49,990000;-9,275536;-10;140,087567;70,043784;-9,400714
16.8.2026 09:00:32,3s;324;50,000094;49,990000;-9,197948;-10;140,087823;70,043911;-9,312943
16.8.2026 09:00:32,4s;325;50,000146;49,990000;-9,210137;-10;140,088079;70,044039;-9,305959
16.8.2026 09:00:32,5s;326;49,999907;49,990000;-9,215239;-10;140,088335;70,044167;-9,367194
16.8.2026 09:00:32,6s;327;49,999709;49,990000;-9,177147;-10;140,088590;70,044295;-9,307855
16.8.2026 09:00:32,7s;328;50,000496;49,990000;-9,162309;-10;140,088844;70,044422;-9,231804
16.8.2026 09:00:32,8s;329;49,999988;49,990000;-9,228189;-10;140,089101;70,044550;-9,328704
16.8.2026 09:00:32,9s;330;50,000287;49,990000;-9,207426;-10;140,089356;70,044678;-9,304096
16.8.2026 09:00:33,0s;331;49,999688;49,990000;-9,235815;-10;140,089613;70,044806;-9,354681
16.8.2026 09:00:33,1s;332;50,000278;49,990000;-9,226606;-10;140,089869;70,044935;-9,345184
16.8.2026 09:00:33,2s;333;49,999631;49,990000;-9,206954;-10;140,090125;70,045062;-9,317285
16.8.2026 09:00:33,3s;334;50,000013;49,990000;-9,198149;-10;140,090380;70,045190;-9,308501
16.8.2026 09:00:33,4s;335;50,000199;49,990000;-9,194122;-10;140,090636;70,045318;-9,336902
16.8.2026 09:00:33,5s;336;50,000085;49,990000;-9,148934;-10;140,090890;70,045445;-9,253069
16.8.2026 09:00:33,6s;337;50,000060;49,990000;-9,153564;-10;140,091144;70,045572;-9,264293
16.8.2026 09:00:33,7s;338;49,999882;49,990000;-9,203778;-10;140,091400;70,045700;-9,331432
16.8.2026 09:00:33,8s;339;49,999998;49,990000;-9,233150;-10;140,091656;70,045828;-9,337294
16.8.2026 09:00:33,9s;340;50,000134;49,990000;-9,264811;-10;140,091914;70,045957;-9,391959
16.8.2026 09:00:34,0s;341;49,999855;49,990000;-9,199701;-10;140,092169;70,046085;-9,343601
16.8.2026 09:00:34,1s;342;49,999597;49,990000;-9,214194;-10;140,092425;70,046213;-9,333866
16.8.2026 09:00:34,2s;343;49,999875;49,990000;-9,185989;-10;140,092680;70,046340;-9,304579
16.8.2026 09:00:34,3s;344;49,999800;49,990000;-9,147859;-10;140,092934;70,046467;-9,236431
16.8.2026 09:00:34,4s;345;49,999678;49,990000;-9,179745;-10;140,093189;70,046595;-9,304301
16.8.2026 09:00:34,5s;346;49,999996;49,990000;-9,156168;-10;140,093444;70,046722;-9,251732
16.8.2026 09:00:34,6s;347;50,000090;49,990000;-9,206464;-10;140,093699;70,046850;-9,323112
16.8.2026 09:00:34,7s;348;50,000007;49,990000;-9,192444;-10;140,093955;70,046977;-9,310140
16.8.2026 09:00:34,8s;349;50,000142;49,990000;-9,181930;-10;140,094210;70,047105;-9,299743
16.8.2026 09:00:34,9s;350;49,999626;49,990000;-9,187069;-10;140,094465;70,047233;-9,315160
16.8.2026 09:00:35,0s;351;49,999665;49,990000;-9,198159;-10;140,094721;70,047360;-9,326866
16.8.2026 09:00:35,1s;352;50,000054;49,990000;-9,202421;-10;140,094976;70,047488;-9,326674
16.8.2026 09:00:35,2s;353;49,999685;49,990000;-9,193813;-10;140,095232;70,047616;-9,264746
16.8.2026 09:00:35,3s;354;50,000124;49,990000;-9,168202;-10;140,095486;70,047743;-9,245227
16.8.2026 09:00:35,4s;355;50,000126;49,990000;-9,234111;-10;140,095743;70,047871;-9,316280
16.8.2026 09:00:35,5s;356;49,999781;49,990000;-9,148863;-10;140,095997;70,047998;-9,285852
16.8.2026 09:00:35,6s;357;50,000090;49,990000;-9,170114;-10;140,096252;70,048126;-9,252097
16.8.2026 09:00:35,7s;358;50,000034;49,990000;-9,231991;-10;140,096508;70,048254;-9,321424
16.8.2026 09:00:35,8s;359;50,000253;49,990000;-9,227231;-10;140,096764;70,048382;-9,361115
16.8.2026 09:00:35,9s;360;50,000135;49,990000;-9,142503;-10;140,097018;70,048509;-9,260587
16.8.2026 09:00:36,0s;361;50,000241;49,990000;-9,221414;-10;140,097274;70,048637;-9,328303
16.8.2026 09:00:36,1s;362;50,000302;49,990000;-9,239795;-10;140,097531;70,048766;-9,384858
16.8.2026 09:00:36,2s;363;50,000136;49,990000;-9,182004;-10;140,097786;70,048893;-9,329437
16.8.2026 09:00:36,3s;364;50,000591;49,990000;-9,227030;-10;140,098043;70,049021;-9,322324
16.8.2026 09:00:36,4s;365;50,000232;49,990000;-9,166081;-10;140,098297;70,049149;-9,285450
16.8.2026 09:00:36,5s;366;50,000320;49,990000;-9,193718;-10;140,098553;70,049276;-9,294512
16.8.2026 09:00:36,6s;367;50,000116;49,990000;-9,236723;-10;140,098809;70,049405;-9,316697
16.8.2026 09:00:36,7s;368;50,000097;49,990000;-9,205006;-10;140,099065;70,049532;-9,319305
16.8.2026 09:00:36,8s;369;49,999944;49,990000;-9,226831;-10;140,099321;70,049661;-9,344121
16.8.2026 09:00:36,9s;370;49,999972;49,990000;-9,256957;-10;140,099578;70,049789;-9,365633
16.8.2026 09:00:37,0s;371;49,999435;49,990000;-9,169864;-10;140,099833;70,049916;-9,263207
16.8.2026 09:00:37,1s;372;50,000061;49,990000;-9,192392;-10;140,100088;70,050044;-9,294928
16.8.2026 09:00:37,2s;373;50,000102;49,990000;-9,202919;-10;140,100344;70,050172;-9,295257
16.8.2026 09:00:37,3s;374;50,000005;49,990000;-9,162205;-10;140,100598;70,050299;-9,277977
16.8.2026 09:00:37,4s;375;50,000179;49,990000;-9,160142;-10;140,100853;70,050426;-9,285846
16.8.2026 09:00:37,5s;376;49,999949;49,990000;-9,215839;-10;140,101109;70,050554;-9,331608
16.8.2026 09:00:37,6s;377;50,000024;49,990000;-9,233567;-10;140,101365;70,050683;-9,358047
16.8.2026 09:00:37,7s;378;49,999612;49,990000;-9,198990;-10;140,101621;70,050810;-9,295495
16.8.2026 09:00:37,8s;379;49,999722;49,990000;-9,192506;-10;140,101876;70,050938;-9,316306
16.8.2026 09:00:37,9s;380;50,000174;49,990000;-9,163897;-10;140,102131;70,051065;-9,257756
16.8.2026 09:00:38,0s;381;49,999892;49,990000;-9,169381;-10;140,102385;70,051193;-9,299680
16.8.2026 09:00:38,1s;382;50,000301;49,990000;-9,225671;-10;140,102642;70,051321;-9,320789
16.8.2026 09:00:38,2s;383;49,999958;49,990000;-9,237994;-10;140,102898;70,051449;-9,319799
16.8.2026 09:00:38,3s;384;49,999819;49,990000;-9,236406;-10;140,103155;70,051577;-9,317921
16.8.2026 09:00:38,4s;385;50,000135;49,990000;-9,140630;-10;140,103409;70,051704;-9,240556
16.8.2026 09:00:38,5s;386;50,000078;49,990000;-9,208916;-10;140,103665;70,051832;-9,305958
16.8.2026 09:00:38,6s;387;50,000036;49,990000;-9,226075;-10;140,103921;70,051960;-9,315561
16.8.2026 09:00:38,7s;388;49,999635;49,990000;-9,193173;-10;140,104176;70,052088;-9,285949
16.8.2026 09:00:38,8s;389;50,000231;49,990000;-9,217340;-10;140,104432;70,052216;-9,340254
16.8.2026 09:00:38,9s;390;50,000058;49,990000;-9,212397;-10;140,104688;70,052344;-9,315715
16.8.2026 09:00:39,0s;391;50,000053;49,990000;-9,199517;-10;140,104944;70,052472;-9,321941
16.8.2026 09:00:39,1s;392;50,000138;49,990000;-9,207850;-10;140,105200;70,052600;-9,369387
16.8.2026 09:00:39,2s;393;50,000091;49,990000;-9,201713;-10;140,105455;70,052728;-9,303652
16.8.2026 09:00:39,3s;394;49,999855;49,990000;-9,193243;-10;140,105711;70,052855;-9,284449
16.8.2026 09:00:39,4s;395;49,999775;49,990000;-9,154038;-10;140,105965;70,052982;-9,285768
16.8.2026 09:00:39,5s;396;50,000028;49,990000;-9,258788;-10;140,106222;70,053111;-9,331274
16.8.2026 09:00:39,6s;397;49,999641;49,990000;-9,201382;-10;140,106478;70,053239;-9,322461
16.8.2026 09:00:39,7s;398;49,999844;49,990000;-9,179547;-10;140,106733;70,053366;-9,294887
16.8.2026 09:00:39,8s;399;49,999700;49,990000;-9,194583;-10;140,106988;70,053494;-9,295317
16.8.2026 09:00:39,9s;400;49,999631;49,990000;-9,216266;-10;140,107244;70,053622;-9,336072
16.8.2026 09:00:40,0s;401;49,999916;49,990000;-9,162939;-10;140,107499;70,053749;-9,292384
16.8.2026 09:00:40,1s;402;49,999907;49,990000;-9,212419;-10;140,107754;70,053877;-9,325416
16.8.2026 09:00:40,2s;403;50,000139;49,990000;-9,195059;-10;140,108010;70,054005;-9,347211
16.8.2026 09:00:40,3s;404;50,000053;49,990000;-9,179411;-10;140,108265;70,054132;-9,292164
16.8.2026 09:00:40,4s;405;49,999871;49,990000;-9,179721;-10;140,108520;70,054260;-9,298314
16.8.2026 09:00:40,5s;406;49,999993;49,990000;-9,240246;-10;140,108776;70,054388;-9,379102
16.8.2026 09:00:40,6s;407;50,000353;49,990000;-9,176985;-10;140,109031;70,054516;-9,299396
16.8.2026 09:00:40,7s;408;50,000398;49,990000;-9,235308;-10;140,109288;70,054644;-9,296788
16.8.2026 09:00:40,8s;409;49,999996;49,990000;-9,182025;-10;140,109543;70,054771;-9,308847
16.8.2026 09:00:40,9s;410;50,000130;49,990000;-9,179517;-10;140,109798;70,054899;-9,258104
16.8.2026 09:00:41,0s;411;50,000031;49,990000;-9,220703;-10;140,110054;70,055027;-9,318191
16.8.2026 09:00:41,1s;412;50,000245;49,990000;-9,182277;-10;140,110309;70,055155;-9,295527
16.8.2026 09:00:41,2s;413;49,999989;49,990000;-9,201672;-10;140,110565;70,055282;-9,267008
16.8.2026 09:00:41,3s;414;50,000133;49,990000;-9,241789;-10;140,110821;70,055411;-9,350760
16.8.2026 09:00:41,4s;415;49,999922;49,990000;-9,170779;-10;140,111076;70,055538;-9,294296
16.8.2026 09:00:41,5s;416;50,000408;49,990000;-9,194179;-10;140,111332;70,055666;-9,313678
16.8.2026 09:00:41,6s;417;49,999942;49,990000;-9,204720;-10;140,111587;70,055794;-9,315571
16.8.2026 09:00:41,7s;418;49,999982;49,990000;-9,200376;-10;140,111843;70,055921;-9,337240
16.8.2026 09:00:41,8s;419;50,000136;49,990000;-9,144901;-10;140,112097;70,056048;-9,235434
16.8.2026 09:00:41,9s;420;50,000157;49,990000;-9,218387;-10;140,112353;70,056176;-9,339131
16.8.2026 09:00:42,0s;421;50,000117;49,990000;-9,196696;-10;140,112608;70,056304;-9,279758
16.8.2026 09:00:42,1s;422;50,000153;49,990000;-9,179230;-10;140,112863;70,056432;-9,291144
16.8.2026 09:00:42,2s;423;50,000017;49,990000;-9,178898;-10;140,113118;70,056559;-9,309254
16.8.2026 09:00:42,3s;424;49,999998;49,990000;-9,160834;-10;140,113373;70,056686;-9,300514
16.8.2026 09:00:42,4s;425;49,999763;49,990000;-9,177917;-10;140,113628;70,056814;-9,280773
16.8.2026 09:00:42,5s;426;49,999743;49,990000;-9,168405;-10;140,113882;70,056941;-9,274022
16.8.2026 09:00:42,6s;427;49,999787;49,990000;-9,194506;-10;140,114138;70,057069;-9,331679
16.8.2026 09:00:42,7s;428;50,000181;49,990000;-9,191861;-10;140,114393;70,057197;-9,315187
16.8.2026 09:00:42,8s;429;50,000360;49,990000;-9,228536;-10;140,114650;70,057325;-9,338046
16.8.2026 09:00:42,9s;430;50,000227;49,990000;-9,183561;-10;140,114905;70,057452;-9,282456
16.8.2026 09:00:43,0s;431;50,000068;49,990000;-9,196427;-10;140,115160;70,057580;-9,299945
16.8.2026 09:00:43,1s;432;50,000134;49,990000;-9,200267;-10;140,115416;70,057708;-9,321752
16.8.2026 09:00:43,2s;433;50,000315;49,990000;-9,219328;-10;140,115672;70,057836;-9,305037
16.8.2026 09:00:43,3s;434;50,000247;49,990000;-9,198995;-10;140,115927;70,057964;-9,315300
16.8.2026 09:00:43,4s;435;50,000338;49,990000;-9,202798;-10;140,116183;70,058091;-9,345498
16.8.2026 09:00:43,5s;436;49,999612;49,990000;-9,215652;-10;140,116439;70,058219;-9,319275
16.8.2026 09:00:43,6s;437;49,999998;49,990000;-9,215389;-10;140,116695;70,058347;-9,296360
16.8.2026 09:00:43,7s;438;50,000036;49,990000;-9,240480;-10;140,116952;70,058476;-9,382511
16.8.2026 09:00:43,8s;439;50,000195;49,990000;-9,213647;-10;140,117208;70,058604;-9,313850
16.8.2026 09:00:43,9s;440;49,999908;49,990000;-9,225620;-10;140,117464;70,058732;-9,360548
16.8.2026 09:00:44,0s;441;49,999975;49,990000;-9,169749;-10;140,117718;70,058859;-9,302704
16.8.2026 09:00:44,1s;442;49,999857;49,990000;-9,174761;-10;140,117973;70,058987;-9,304359
16.8.2026 09:00:44,2s;443;49,999962;49,990000;-9,161138;-10;140,118228;70,059114;-9,257025
16.8.2026 09:00:44,3s;444;49,999709;49,990000;-9,189923;-10;140,118483;70,059242;-9,321464
16.8.2026 09:00:44,4s;445;50,000351;49,990000;-9,205226;-10;140,118739;70,059369;-9,326993
16.8.2026 09:00:44,5s;446;49,999818;49,990000;-9,161365;-10;140,118993;70,059497;-9,241289
16.8.2026 09:00:44,6s;447;49,999904;49,990000;-9,213307;-10;140,119249;70,059625;-9,311898
16.8.2026 09:00:44,7s;448;50,000138;49,990000;-9,174791;-10;140,119504;70,059752;-9,282680
16.8.2026 09:00:44,8s;449;50,000148;49,990000;-9,164410;-10;140,119759;70,059879;-9,235861
16.8.2026 09:00:44,9s;450;50,000121;49,990000;-9,167134;-10;140,120013;70,060007;-9,280292
16.8.2026 09:00:45,0s;451;50,000314;49,990000;-9,203682;-10;140,120269;70,060134;-9,323124
16.8.2026 09:00:45,1s;452;49,999978;49,990000;-9,133496;-10;140,120523;70,060261;-9,219844
16.8.2026 09:00:45,2s;453;50,000076;49,990000;-9,202367;-10;140,120778;70,060389;-9,298800
16.8.2026 09:00:45,3s;454;49,999826;49,990000;-9,218854;-10;140,121034;70,060517;-9,313806
16.8.2026 09:00:45,4s;455;50,000078;49,990000;-9,197975;-10;140,121290;70,060645;-9,300217
16.8.2026 09:00:45,5s;456;49,999929;49,990000;-9,196389;-10;140,121545;70,060773;-9,303590
16.8.2026 09:00:45,6s;457;50,000240;49,990000;-9,193849;-10;140,121801;70,060900;-9,289979
16.8.2026 09:00:45,7s;458;49,999996;49,990000;-9,227811;-10;140,122057;70,061028;-9,354511
16.8.2026 09:00:45,8s;459;49,999992;49,990000;-9,203156;-10;140,122313;70,061156;-9,301048
16.8.2026 09:00:45,9s;460;49,999848;49,990000;-9,194646;-10;140,122568;70,061284;-9,312504
16.8.2026 09:00:46,0s;461;50,000148;49,990000;-9,236028;-10;140,122825;70,061412;-9,359584
16.8.2026 09:00:46,1s;462;50,000093;49,990000;-9,204020;-10;140,123080;70,061540;-9,323282
16.8.2026 09:00:46,2s;463;49,999797;49,990000;-9,207001;-10;140,123336;70,061668;-9,298087
16.8.2026 09:00:46,3s;464;49,999752;49,990000;-9,236209;-10;140,123593;70,061796;-9,339099
16.8.2026 09:00:46,4s;465;49,999652;49,990000;-9,171869;-10;140,123847;70,061924;-9,291324
16.8.2026 09:00:46,5s;466;49,999974;49,990000;-9,168958;-10;140,124102;70,062051;-9,298943
16.8.2026 09:00:46,6s;467;49,999709;49,990000;-9,209623;-10;140,124358;70,062179;-9,302592
16.8.2026 09:00:46,7s;468;49,999860;49,990000;-9,144344;-10;140,124612;70,062306;-9,261281
16.8.2026 09:00:46,8s;469;50,000049;49,990000;-9,163775;-10;140,124866;70,062433;-9,294240
16.8.2026 09:00:46,9s;470;50,000147;49,990000;-9,156702;-10;140,125121;70,062560;-9,284959
16.8.2026 09:00:47,0s;471;49,999846;49,990000;-9,175199;-10;140,125376;70,062688;-9,288143
16.8.2026 09:00:47,1s;472;49,999798;49,990000;-9,177942;-10;140,125631;70,062815;-9,295910
16.8.2026 09:00:47,2s;473;49,999937;49,990000;-9,203522;-10;140,125886;70,062943;-9,321121
16.8.2026 09:00:47,3s;474;49,999943;49,990000;-9,219117;-10;140,126142;70,063071;-9,326376
16.8.2026 09:00:47,4s;475;50,000013;49,990000;-9,201283;-10;140,126398;70,063199;-9,295005
16.8.2026 09:00:47,5s;476;49,999809;49,990000;-9,197124;-10;140,126653;70,063327;-9,296695
16.8.2026 09:00:47,6s;477;50,000066;49,990000;-9,204071;-10;140,126909;70,063455;-9,322075
16.8.2026 09:00:47,7s;478;50,000070;49,990000;-9,193146;-10;140,127164;70,063582;-9,303514
16.8.2026 09:00:47,8s;479;49,999860;49,990000;-9,205005;-10;140,127420;70,063710;-9,328128
16.8.2026 09:00:47,9s;480;49,999952;49,990000;-9,257527;-10;140,127677;70,063839;-9,379616
16.8.2026 09:00:48,0s;481;49,999832;49,990000;-9,214839;-10;140,127933;70,063967;-9,337689
16.8.2026 09:00:48,1s;482;49,999795;49,990000;-9,225971;-10;140,128190;70,064095;-9,331669
16.8.2026 09:00:48,2s;483;50,000168;49,990000;-9,148237;-10;140,128444;70,064222;-9,238545
16.8.2026 09:00:48,3s;484;49,999889;49,990000;-9,220632;-10;140,128700;70,064350;-9,346076
16.8.2026 09:00:48,4s;485;50,000273;49,990000;-9,196315;-10;140,128955;70,064478;-9,269492
16.8.2026 09:00:48,5s;486;49,999871;49,990000;-9,208270;-10;140,129211;70,064606;-9,339225
16.8.2026 09:00:48,6s;487;50,000045;49,990000;-9,182349;-10;140,129466;70,064733;-9,296581
16.8.2026 09:00:48,7s;488;49,999671;49,990000;-9,255664;-10;140,129723;70,064862;-9,358752
16.8.2026 09:00:48,8s;489;50,000309;49,990000;-9,214016;-10;140,129979;70,064990;-9,329767
