# YHDA_VERSION=0.7.1
# TEST_SERVICE=RGDH
# PLANT_TYPE=EDUEDT
# STEP_ID=CHARGE_UE_MAX
# STEP_NAME=Sistemden enerji çekerken — düşük ikaz maksimum
# TESIS_ADI=YHDA Örnek Depolamalı GES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# MAIN_SOURCE_PNOM_MW=60
# AUX_SOURCE_PNOM_MW=100
# ONLINE_TOTAL_MW=160
# MAX_ACCESSIBLE_POWER_MW=90
# Q_REQUIRED_OE_MVAR=40
# Q_REQUIRED_UE_MVAR=-40
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
# TOTAL_UNIT_COUNT=2
# ONLINE_UNIT_COUNT=2
# STEP_Q_TARGET_MVAR=-40
# STEP_PSET_MW=-90
# YDA_VERSION=0.7.1
ZAMAN;SIRA_NO;system_voltage_kv;voltage_reference_kv;total_active_power_mw;total_reactive_power_mvar;main_source_active_power_mw;main_source_reactive_power_mvar;aux_source_active_power_mw;aux_source_reactive_power_mvar;soc_pct;stored_energy_mwh
16.8.2026 09:12:16,0s;737;154,056988;154,000000;-90,000108;-40,059794;0;-10,014948;-90,000108;-30,044845;74,200011;148,400022
16.8.2026 09:12:17,0s;738;154,045805;154,000000;-89,992963;-39,986074;0;-9,996519;-89,992963;-29,989556;74,211780;148,423559
16.8.2026 09:12:18,0s;739;154,017614;154,000000;-89,948835;-39,937802;0;-9,984450;-89,948835;-29,953351;74,219756;148,439511
16.8.2026 09:12:19,0s;740;154,020898;154,000000;-89,987330;-40,007237;0;-10,001809;-89,987330;-30,005428;74,236200;148,472399
16.8.2026 09:12:20,0s;741;154,000650;154,000000;-89,952793;-39,990786;0;-9,997696;-89,952793;-29,993089;74,245148;148,490296
16.8.2026 09:12:21,0s;742;153,981540;154,000000;-90,098576;-39,905427;0;-9,976357;-90,098576;-29,929070;74,272645;148,545290
16.8.2026 09:12:22,0s;743;154,002766;154,000000;-89,987165;-39,949587;0;-9,987397;-89,987165;-29,962190;74,273677;148,547354
16.8.2026 09:12:23,0s;744;153,983633;154,000000;-89,988832;-40,052106;0;-10,013027;-89,988832;-30,039080;74,286347;148,572695
16.8.2026 09:12:24,0s;745;154,000041;154,000000;-89,975858;-40,142886;0;-10,035721;-89,975858;-30,107164;74,297505;148,595011
16.8.2026 09:12:25,0s;746;154,004161;154,000000;-90,046022;-40,157101;0;-10,039275;-90,046022;-30,117825;74,317262;148,634524
16.8.2026 09:12:26,0s;747;154,007344;154,000000;-89,969240;-39,887421;0;-9,971855;-89,969240;-29,915566;74,321813;148,643626
16.8.2026 09:12:27,0s;748;154,020079;154,000000;-89,948533;-39,891048;0;-9,972762;-89,948533;-29,918286;74,332160;148,664321
16.8.2026 09:12:28,0s;749;154,007300;154,000000;-90,049518;-39,976336;0;-9,994084;-90,049518;-29,982252;74,355144;148,710289
16.8.2026 09:12:29,0s;750;154,001358;154,000000;-90,101433;-40,117971;0;-10,029493;-90,101433;-30,088478;74,373052;148,746104
16.8.2026 09:12:30,0s;751;154,031565;154,000000;-89,935965;-39,952120;0;-9,988030;-89,935965;-29,964090;74,368330;148,736659
16.8.2026 09:12:31,0s;752;153,989140;154,000000;-90,026617;-39,921332;0;-9,980333;-90,026617;-29,940999;74,390276;148,780553
16.8.2026 09:12:32,0s;753;154,004157;154,000000;-90,012671;-40,056164;0;-10,014041;-90,012671;-30,042123;74,401323;148,802647
16.8.2026 09:12:33,0s;754;154,005587;154,000000;-89,974277;-39,993204;0;-9,998301;-89,974277;-29,994903;74,409810;148,819620
16.8.2026 09:12:34,0s;755;153,996242;154,000000;-89,955831;-39,917008;0;-9,979252;-89,955831;-29,937756;74,420375;148,840749
16.8.2026 09:12:35,0s;756;154,013547;154,000000;-89,955435;-39,907176;0;-9,976794;-89,955435;-29,930382;74,432827;148,865654
16.8.2026 09:12:36,0s;757;154,010577;154,000000;-89,922043;-40,125408;0;-10,031352;-89,922043;-30,094056;74,441815;148,883629
16.8.2026 09:12:37,0s;758;153,997050;154,000000;-89,979944;-40,098962;0;-10,024740;-89,979944;-30,074221;74,460391;148,920783
16.8.2026 09:12:38,0s;759;154,014197;154,000000;-89,896320;-40,001419;0;-10,000355;-89,896320;-30,001064;74,464085;148,928170
16.8.2026 09:12:39,0s;760;153,997945;154,000000;-89,972270;-39,932189;0;-9,983047;-89,972270;-29,949142;74,484577;148,969154
16.8.2026 09:12:40,0s;761;153,994599;154,000000;-89,987101;-40,023376;0;-10,005844;-89,987101;-30,017532;74,498638;148,997277
16.8.2026 09:12:41,0s;762;153,976039;154,000000;-89,980597;-40,203318;0;-10,050830;-89,980597;-30,152489;74,510449;149,020899
16.8.2026 09:12:42,0s;763;153,982311;154,000000;-90,035745;-40,070591;0;-10,017648;-90,035745;-30,052943;74,528783;149,057566
16.8.2026 09:12:43,0s;764;153,971197;154,000000;-90,046559;-40,084231;0;-10,021058;-90,046559;-30,063173;74,542434;149,084868
16.8.2026 09:12:44,0s;765;154,022467;154,000000;-90,017464;-40,063532;0;-10,015883;-90,017464;-30,047649;74,551853;149,103706
16.8.2026 09:12:45,0s;766;153,994357;154,000000;-89,893214;-40,095551;0;-10,023888;-89,893214;-30,071663;74,551154;149,102308
16.8.2026 09:12:46,0s;767;153,995420;154,000000;-89,984692;-40,112605;0;-10,028151;-89,984692;-30,084454;74,573371;149,146743
16.8.2026 09:12:47,0s;768;153,985333;154,000000;-89,937823;-40,017097;0;-10,004274;-89,937823;-30,012823;74,580876;149,161753
16.8.2026 09:12:48,0s;769;154,000133;154,000000;-89,966541;-39,981781;0;-9,995445;-89,966541;-29,986336;74,596431;149,192862
16.8.2026 09:12:49,0s;770;154,003000;154,000000;-90,033327;-39,981247;0;-9,995312;-90,033327;-29,985935;74,616060;149,232119
16.8.2026 09:12:50,0s;771;153,993493;154,000000;-89,902393;-39,908499;0;-9,977125;-89,902393;-29,931374;74,614561;149,229123
16.8.2026 09:12:51,0s;772;154,013256;154,000000;-89,942527;-39,919658;0;-9,979915;-89,942527;-29,939744;74,631346;149,262691
16.8.2026 09:12:52,0s;773;153,967741;154,000000;-90,055977;-39,786927;0;-9,946732;-90,055977;-29,840195;74,656002;149,312004
16.8.2026 09:12:53,0s;774;153,985122;154,000000;-90,042782;-40,024626;0;-10,006157;-90,042782;-30,018470;74,667093;149,334186
16.8.2026 09:12:54,0s;775;153,979846;154,000000;-90,047545;-40,097918;0;-10,024479;-90,047545;-30,073438;74,680111;149,360222
16.8.2026 09:12:55,0s;776;153,986229;154,000000;-89,964304;-39,988398;0;-9,997100;-89,964304;-29,991299;74,683658;149,367315
16.8.2026 09:12:56,0s;777;153,997863;154,000000;-90,057998;-39,917396;0;-9,979349;-90,057998;-29,938047;74,706251;149,412502
16.8.2026 09:12:57,0s;778;153,970263;154,000000;-90,077140;-39,924960;0;-9,981240;-90,077140;-29,943720;74,720825;149,441649
16.8.2026 09:12:58,0s;779;153,986242;154,000000;-89,969318;-40,130921;0;-10,032730;-89,969318;-30,098191;74,721685;149,443369
16.8.2026 09:12:59,0s;780;153,979792;154,000000;-89,983488;-40,044598;0;-10,011149;-89,983488;-30,033448;74,735713;149,471427
16.8.2026 09:13:00,0s;781;153,968388;154,000000;-90,032802;-39,895257;0;-9,973814;-90,032802;-29,921443;74,753554;149,507107
